documentId,paragraphText,sorted_compounds
US06482818B2,"To a solution of crude 1-(chloromethyl)-4-ethyl-piperazine-2,3-dione (170 mg, 0.9 mmol) in CDCl3 (1 ml) solid potassium thioacetate (123 mg, 1.08 mmol) was added with stirring at 0° C. The reaction mixxture was allowed to stir at room temperature overnight. The mixture was centifuged and the supernatant solution collected. The residual solid (KCl) was washed with CDCl3 (2 ml) and the organic solutions combined and the solvent removed in vacuo. The residue was chromatographed on silica gel (6 g, 63-200 μm) using chloroform-methanol (19:1) to give 1-(acetylthiomethyl)-4- ethyl-piperazine-2,3-dione as a white solid (overall yield 44%). NMR-specrum in CDCl3: 1.22 (t, 3H, J=7 Hz), 2.44 (s, 3H), 3.48 (q, 2H, J=7 Hz), 3.4-3.7 (m, 4H), 4.95 (s, 2H) ppm.","1-(chloromethyl)-4-ethyl-piperazine-2,3-dione | CDCl3 | potassium thioacetate | KCl | CDCl3 | silica gel | 1-(acetylthiomethyl)-4- ethyl-piperazine-2,3-dione"
US08148383B2,"To a mixture of 60% sodium hydride in oil (0.71 g) and tetrahydrofuran (20 mL) was added dropwise a mixture of ethyl 3-oxohexanoate (3.65 g) in tetrahydrofuran (10 mL) at 0° C., and the mixture was stirred at room temperature for 30 min. Then, 2-[5-(bromomethyl)thiophen-2-yl]benzonitrile (3.20 g) was added, and the mixture was stirred at room temperature overnight. The reaction mixture was poured into 1 M hydrochloric acid (50 mL), and the mixture was extracted with ethyl acetate. The ethyl acetate layer was washed with saturated brine, and dried over anhydrous magnesium sulfate. The solvent was evaporated under reduced pressure, and the residue was purified by silica gel column chromatography to give the title compound as a colorless oil (3.30 g, 81%).",sodium hydride | oil | tetrahydrofuran | ethyl 3-oxohexanoate | tetrahydrofuran | 2-[5-(bromomethyl)thiophen-2-yl]benzonitrile | hydrochloric acid | ethyl acetate | ethyl acetate | brine | magnesium sulfate | silica gel | title compound
US07981903B2,"A suspension of 5-(methyloxy)-6-nitro-2,3-dihydro-1 H-indole (1.50 g, 7.73 mmol) and polymer supported diisopropylethylamine (4.1 g, 16 mmol) in dichloromethane (100 mL) was cooled to 0° C. and 2-propenoyl chloride (0.750 mL, 9.3 mmol) was added dropwise. The solution was warmed slowly to room temperature and all solids were observed to dissolve. The mixture was filtered through celite, the celite washed twice with dichloromethane, and the combined filtrates were concentrated under reduced pressure to give a crude residue which was dissolved directly in a 1.0M dimethyl amine solution in tetrahydrofuran (40 mL). The solution was maintained at 60° C. for 12 hours, cooled, taken to a residue under reduced pressure, and purified by chromatography on SiO2 to afford N,N-dimethyl-3-[5-(methyloxy)-6-nitro-2,3-dihydro-1H-indol-1-yl]-3-oxo-1-propanamine (1.52 g, 67% Yield). 1H NMR (400 MHz, CDCl3) δ ppm 8.68 (s, 1 H), 6.91 (s, 1 H), 4.15 (t, J=8.43 Hz, 2 H), 3.91 (s, 3 H), 3.26 (t, J=8.43 Hz, 2 H), 2.81 (t, J=7.33 Hz, 2 H), 2.66 (t, J=7.15 Hz 2 H), 2.27-2.41 (m, 6H). U24644/64/1","5-(methyloxy)-6-nitro-2,3-dihydro-1 H-indole | diisopropylethylamine | dichloromethane | 2-propenoyl chloride | dichloromethane | crude residue | dimethyl amine | tetrahydrofuran | SiO2 | N,N-dimethyl-3-[5-(methyloxy)-6-nitro-2,3-dihydro-1H-indol-1-yl]-3-oxo-1-propanamine"
US09346749B2,"A solution of 4-nitro-2,3-dihydro-1H-inden-1-one (4.00 g, 20.9 mmol) in 1,4-dioxane (40 ml) and glacial acetic acid (4 ml) was added with selenium dioxide (5.10 g, 46.03 mmol), and refluxed for 3 hrs. After filtration at high temperature, the filtrate was concentrated to afford 2,2-dihydroxy-4-nitro-2H-inden-1,3-dione (4.67 g, 100%). To a solution of 2,2-dihydoxy-4-nitro-2H-inden-1,3-dione (4.67 g, 20.9 mmol) in TFA (10 ml) was added isopropyl anisole (3.14 g, 20.9 mmol), followed by stirring at 60° C. for 6 hrs. The reaction mixture was concentrated in a vacuum, and extracted with aq. sodium bicarbonate and ethylacetate. The concentrated organic layer was purified using column chromatography (ethylacetate:hexane=1:4) to afford the title compound (1.19 mg, 16%).","4-nitro-2,3-dihydro-1H-inden-1-one | 1,4-dioxane | acetic acid | selenium dioxide | 2,2-dihydroxy-4-nitro-2H-inden-1,3-dione"
US20070287721A1,"In a similar manner as described in Example 14, from N-butyl-4-[7-chloro-2-(4-fluorophenyl)pyrazolo[1,5-a]pyridin-3-yl]-2-pyrimidinamine (53 mg, 0.13 mmol) and methylamine (5 mL, 40% aqueous) in a sealed tube was obtained 3-[2-(butylamino)-4-pyrimidinyl]-2-(4-fluorophenyl)-N-methylpyrazolo[1,5-a]pyridin-7-amine (40.5 mg, 77%) as a pale yellow solid. 1H NMR (CDCl3): δ 8.01 (d, 1 H), 7.75 (d, 1 H), 7.62 (m, 2 H), 7.34 (t, 1 H), 7.13 (t, 2 H), 6.30 (d, 1 H), 6.03-5.99 (m, 2 H), 5.11 (broad, 1 H), 3.46 (q, 2 H), 3.10 (d, 3 H), 1.69-1.42 (m, 4 H), 0.97 (t, 3 H); 19F NMR (CDCl3) δ −113.39; MS m/z 391 (M+1).","N-butyl-4-[7-chloro-2-(4-fluorophenyl)pyrazolo[1,5-a]pyridin-3-yl]-2-pyrimidinamine | methylamine | 3-[2-(butylamino)-4-pyrimidinyl]-2-(4-fluorophenyl)-N-methylpyrazolo[1,5-a]pyridin-7-amine"
US08664210B2,"To a solution of 3,3-(ethylenedioxy)-4,4-dimethyl-17β-tert-butyldimethyl-silyloxyandrost-5-en-7-one (3.9 g) in dioxane (270 ml), Pd/C 10% (390 mg) was added, and then the mixture was hydrogenated at RT for 72 h. The catalyst was filtered off, washed with EtOAc and the organic phase evaporated under reduced pressure. The crude reaction mixture was purified by flash chromatography (SiO2, n-hexane/EtOAc/toluene 90/5/5) to give 3,3-(ethylenedioxy)-4,4-dimethyl-17β-tert-butyldimethyl-silyloxyandrostan-7-one (2.44 g, 63% yield).","3,3-(ethylenedioxy)-4,4-dimethyl-17β-tert-butyldimethyl-silyloxyandrost-5-en-7-one | dioxane | Pd/C | EtOAc | SiO2 | n-hexane/EtOAc/toluene | 3,3-(ethylenedioxy)-4,4-dimethyl-17β-tert-butyldimethyl-silyloxyandrostan-7-one"
US08685974B2,"To a degassed solution of acetonitrile (4 mL) and water (1 mL) were added potassium carbonate (4 eq, 2.8 mmol), 3-(5-chloro-2-thienyl)-1-isobutyl-4-(4,4,5,5-tetramethyl-1,3,2-dioxaborolan-2-yl)-1H-pyrazole (1 eq, 0.7 mmol), 4-amino-6-chloropyrimidine (1.1 eq, 0.77 mmol) and 1,1′-bis(diphenylphosphinoferrocene)palladium(II)dichloride (0.1 eq, 0.07 mmol). The mixture was stirred at 130° C. in the microwave for 60 min. At room temperature, the mixture was filtered over celite and the filtrate was evaporated. The residue was purified by chromatography on silica gel (dichloromethane:methanol 1:0 to 9:1) to afford 12 mg of 6-[3-(5-chloro-2-thienyl)-1-isobutyl-1H-pyrazol-4-yl]pyrimidin-4-amine (5% yield).","acetonitrile | water | potassium carbonate | 3-(5-chloro-2-thienyl)-1-isobutyl-4-(4,4,5,5-tetramethyl-1,3,2-dioxaborolan-2-yl)-1H-pyrazole | 4-amino-6-chloropyrimidine | 1,1′-bis(diphenylphosphinoferrocene)palladium(II)dichloride | silica gel | dichloromethane:methanol | 6-[3-(5-chloro-2-thienyl)-1-isobutyl-1H-pyrazol-4-yl]pyrimidin-4-amine"
US05834463,"To a suspension of 4-(phthalimidoacetyl)-2,3,3a,4,9,10a-hexahydrobenzo[b]cyclopenta[e][1,4]diazepin-10(1H)-one (584 mg, 1.5 mmol) and potassium carbonate (228 mg, 1.6 mmol) in bromobenzene (3 mL) was added copper (I) iodide (57 mg, 0.3 mmol), and the mixture was heated for 90 minutes under reflux. To the reaction mixture was added chloroform, which was subjected to filtration, and the filtrate was concentrated under reduced pressure. The concentrate was recrystallized from chloroform-ethanol-hexane to give 440 mg (yield 63%) of a mixture of cis-compound and trans-compound (3:2), m.p. 272°-273° C.","4-(phthalimidoacetyl)-2,3,3a,4,9,10a-hexahydrobenzo[b]cyclopenta[e][1,4]diazepin-10(1H)-one | potassium carbonate | bromobenzene | copper (I) iodide | mixture | chloroform | chloroform-ethanol-hexane"
US05583233,"The product of Example 68D (6.0g, 15.6 mmoles) was dissolved in 60 mL of DMF under nitrogen atmosphere. To this stirred solution at room temperature was added 5-(p-nitrophenyloxycarbonyloxymethyl)thiazole (4.67 g , 15.6 mmole) and the resulting solution was stirred for 4 h. The solvent was removed under reduced pressure by rotary evaporation and the residue dissolved in 150 mL EtOAc. This solution was washed with 5×75 mL 1N NaOH solution, 100 mL brine, dried over Na2SO4. The solvent was removed to afford 8.02 g of a slightly yellowish oil. This material was crystallized from 30 mL EtOAc and 40 mL hexane to afford 6.53 g (80%) of the desired product as a white solid. mp 118°-120 ° C. H 1NMR (CDCl3) δ8.79 (s, 1H), 7.83 (s, 1H), 7.30-7.15 (m, 8H), 7.08 (m, 2H), 5.23 (s, 2H), 5.14 (d, 1H, J=9 Hz), 4.52 (m, 1H), 3.92-3.72 (m, 3H), 3.65 (m, 1H), 2.85 (d-apparent, 2H, J=7.5 Hz), 2.72 (d-apparent, 2H, J=7 Hz), 1.61 (m, 2H), 1.38 (s, 9H). CIMS m/z (526) (M+H)+, 543 (M+18)+.",product | DMF | nitrogen | 5-(p-nitrophenyloxycarbonyloxymethyl)thiazole | EtOAc | NaOH | brine | Na2SO4 | EtOAc | hexane | desired product
US20040030190A1,"Sertraline mandelate (20 g) in n-BuOH (400 ml) was heated to 60° C. A slurry was obtained. HCl (g) was bubbled through the mixture and complete dissolution was observed. When the solution pH was ˜0.5, the solution was cooled and seeded with sertraline hydrochloride Form II. The reaction mixture was srirred at room temperature over night and a solid was filtered and washed with n-BuOH. The solid was dried to afford sertraline hydrochloride Form II (7.21 g).",Sertraline mandelate | n-BuOH | HCl | sertraline hydrochloride | II | n-BuOH
US20130005751A1,"Tert-butyl 4-(1H-indol-5-yloxy)-5H-pyrrolo[3,4-d]pyrimidine-6(7H)-carboxylate (127 mg, 0.360 mmol) is dissolved in THF (8 mL), flushed with nitrogen and cooled to 0° C. Sodium hydride (23 mg, 0.575 mmol, 60% in mineral oil) is added and the mixture is stirred for 10 minutes. Phenyl 5-tert-butylisoxazol-3-ylcarbamate (140 mg, 0.538 mmol) is added neat and the reaction is allowed to stir at room temperature overnight. The reaction is cooled in an ice bath and quenched with a saturated solution of ammonium chloride (100 mL). The mixture is then diluted with ethyl acetate and the product is extracted (2×100 mL EtOAc). The organic layers are combined, dried and concentrated to a brown oil that is dissolved in 10 mL of DCM and cooled in an ice bath and 10 mL of TFA is added. Following completion of the reaction the DCM and TFA are removed and ethyl acetate is added to the residue along with ammonium hydroxide to quench the remaining TFA. The mixture is diluted with water and extracted with ethyl acetate (2×50 mL). The organic layers are removed, dried, and concentrated. The residue is absorbed onto silica and separated via FCC (0-6% Methanol/DCM) to obtain N-(5-tert-butylisoxazol-3-yl)-5-(6,7-dihydro-5H-pyrrolo[3,4-d]pyrimidin-4-yloxy)-1H-indole-1-carboxamide. MS (ESI) inlz 419.2 (M+1); 1H NMR (400 MHz, DMSO-d6) δ ppm 8.56 (s, 1H) 8.29 (d, J=8.84 Hz, 1H) 8.17 (d, J=3.79 Hz, 1H) 7.47 (d, J=2.27 Hz, 1H) 7.15 (dd, J=8.97, 2.40 Hz, 1H) 6.76 (d, J=3.28 Hz, 1H) 6.68 (s, 1H) 4.07-4.14 (m, 4H) 1.34 (s, 9H).","Tert-butyl 4-(1H-indol-5-yloxy)-5H-pyrrolo[3,4-d]pyrimidine-6(7H)-carboxylate | THF | nitrogen | Sodium hydride | Phenyl 5-tert-butylisoxazol-3-ylcarbamate | ice | ammonium chloride | ethyl acetate | EtOAc | DCM | ice | TFA | DCM | TFA | ethyl acetate | ammonium hydroxide | TFA | water | ethyl acetate | silica | Methanol/DCM | N-(5-tert-butylisoxazol-3-yl)-5-(6,7-dihydro-5H-pyrrolo[3,4-d]pyrimidin-4-yloxy)-1H-indole-1-carboxamide"
US05519021,"To a 100 mL, 3 necked, oven dried round bottomed flask, with a stirring bar, argon inlet, reflux condenser, and a septum was added ethynyl benzene (2.13 g, 20.83 mmol), dry THF (50 mL) and ethyl magnesium bromide (6.94 mL of a 3.0M solution in ether). This mixture was aged 2 h at ambient temperature then a solution of 1-(2-amino-5-chlorophenyl)-2-chloro-2,2-difluoroethanone (1.00 g, 4.17 mmol) in THF (6 mL) was added with a syringe. The resulting orange-red solution was stirred at ambient temperature for 21.5 h. The reaction was quenched by addition of 1N HCl (50 mL) then diluted with EtOAc. The solution was then made basic with concentrated NH4OH and the layers were separated. The organic phase was washed with water and brine. Drying (MgSO4), filtration, removal of the solvent in vacuo, and chromatography on silica gel using 20% EtOAc in hexane as eluant gave 1.02 g of (+/-) 2-(2-amino-5-chlorophenyl)-4-phenyl-1-chloro-1,1-difluoro-3-butyn-2-ol as an off white solid. 1H NMR (CDCl3): δ4.42 (br s, 2H), 5.10 (br s, 1H), 6.65 (d, 1H, J=8.5 Hz), 7.15 (dd, 1H, J=2.4, 8.5 Hz), 7.38 (m, 3H), 7.55 (m, 2H), 7.70 (d, J=2.4 Hz).","argon | ethynyl benzene | THF | ethyl magnesium bromide | ether | 1-(2-amino-5-chlorophenyl)-2-chloro-2,2-difluoroethanone | THF | HCl | EtOAc | water | brine | MgSO4 | silica gel | hexane | (+/-) 2-(2-amino-5-chlorophenyl)-4-phenyl-1-chloro-1,1-difluoro-3-butyn-2-ol"
US20160096827A1,"(S)-2-((3,3-difluoropiperidin-4-yl)oxy)-5-(4-((4-(4-(oxetan-3-yl)piperazin-1-yl)phenyl)amino)-1,3,5-triazin-2-yl)benzonitrile (30 mg, 0.065 mmol), HATU (42 mg, 0.11 mmol), DIEA (22 mg, 0.16 mmol) and (R)-2-oxothiazolidine-4-carboxylic acid (16 mg, 0.11 mmol) were dissolved in DMF (1.5 mL) and stirred at room temperature for 2 hr. The mixture was treated with water and extracted with DCM. The organic phase was dried over Na2SO4, concentrated to dryness. The residue was purified by silica gel column chromatography using 0-15% MeOH in CH2Cl2 as eluent to give the product. 1H NMR (400 MHz, DMSO-d6) δ 10.14 (d, 1H), 8.74 (s, 1H), 8.66-8.49 (m, 2H), 8.22 (d, 1H), 7.67 (t, 1H), 7.63-7.47 (m, 2H), 6.97 (d, 2H), 5.39 (s, 1H), 4.96 (m, 1H), 4.56 (t, 2H), 4.46 (t, 2H), 4.36-3.91 (m, 1H), 3.86-3.65 (m, 3H), 3.63-3.39 (m, 2H), 3.38-3.31 (m, 1H), 3.13 (s, 4H), 2.40 (t, 4H), 2.28-1.75 (m, 2H). LCMS-ESI+ (m/z): [M+H]+ calcd for C32H33F2N9O4S: 678.3. found: 678.3","(S)-2-((3,3-difluoropiperidin-4-yl)oxy)-5-(4-((4-(4-(oxetan-3-yl)piperazin-1-yl)phenyl)amino)-1,3,5-triazin-2-yl)benzonitrile | HATU | DIEA | (R)-2-oxothiazolidine-4-carboxylic acid | DMF | water | DCM | Na2SO4 | silica gel"
US20130211076A1,"200 mg of N-(3-chloroquinoxalin-2-yl)-1-methyl-1H-pyrazole-3-sulfonamide, 180 mg of 3-(2-amino-4,6-dimethoxyphenoxy)propan-1-ol and 72 μL of Lutidine were poured into 2 mL of propanol and heated at 140° C. under microwave irradiation (high absorption mode) for ca. 3 h until completion of reaction. The reaction mixture was cooled to RT, filtered and the collected product was washed with 1-propanol and then dried under vacuum. 251 mg of N-(3-{[2-(3-hydroxypropoxy)-3,5-dimethoxyphenyl]amino}quinoxalin-2-yl)-1-methyl-1H-pyrazole-3-sulfonamide was isolated as a light yellow powder (80%). MS-FAB (M+H+)=515.1.","N-(3-chloroquinoxalin-2-yl)-1-methyl-1H-pyrazole-3-sulfonamide | 3-(2-amino-4,6-dimethoxyphenoxy)propan-1-ol | Lutidine | propanol | 1-propanol | N-(3-{[2-(3-hydroxypropoxy)-3,5-dimethoxyphenyl]amino}quinoxalin-2-yl)-1-methyl-1H-pyrazole-3-sulfonamide | powder"
US06344463B1,"To a suspension of 10 g (40.32 mmol) of 4-iodobenzoic acid in 100 ml absolute ethanol was added 2 ml thionyl chloride and the mixture was then heated at reflux for 3 hours. Solvent was removed in vacuo and the residue was dissolved in 100 ml ether. The ether solution was washed with saturated NaHCO3 and saturated NaCl solutions and dried (MgSO4). Solvent was then removed in vacuo and the residue kugelrohr distilled (100 degrees C.; 0.55 mm) to give the title compound as a colorless oil, PMR (CDCl3): δ1.42 (3H, t, J−7 Hz), 4,4 (2H, q, J−7 Hz), 7.8 (4H).",4-iodobenzoic acid | ethanol | thionyl chloride | ether | ether | NaHCO3 | NaCl | MgSO4 | title compound | CDCl3
US20160024110A1,"An isopropyl magnesium chloride solution (5.84 mL, 2M-THF solution) was added to a solution of 1-bromo-4-chloro-2-fluoro-5-(2-methoxyphenoxy)benzene (3.69 g, 11.1 mmol) in THF (20 mL) at −78° C., followed by stirring at room temperature for 30 minutes. A solution of the obtained Grignard reagent in THF was added dropwise to a solution of diethyl oxalate (1.58 mL, 11.7 mmol) in THF (20 mL) at −78° C., followed by stirring at room temperature for 12 hours. A saturated ammonium chloride aqueous solution (50 mL) was added to the reaction solution, and the resultant product was extracted with ethyl acetate (100 mL×3). The organic layer was dried over anhydrous magnesium sulfate, and concentrated under reduced pressure, and the obtained crude product was purified by silica gel column chromatography (hexane:ethyl acetate=10:1), whereby ethyl 2-[4-chloro-2-fluoro-5-(2-methoxyphenoxy)phenyl]-2-oxoacetate (2.40 g, yield: 61%) was obtained as a white solid. 1H-NMR (400 MHz, CDCl3) δ1.36 (t, J=7.2 Hz, 3H), 3.81 (s, 3H), 4.39 (q, J=7.2 Hz, 2H), 6.94-7.04 (m, 3H), 7.20 (d, J=6.2 Hz, 1H), (ddd, J=1.9, 7.3 and 8.3 Hz, 1H), 7.30 (d, J=9.7 Hz, 1H). 19F-NMR (376 MHz, CDCl3) δ−118.0 (s, 1F).",isopropyl magnesium chloride | THF | 1-bromo-4-chloro-2-fluoro-5-(2-methoxyphenoxy)benzene | THF | Grignard reagent | THF | diethyl oxalate | ammonium chloride | resultant product | ethyl acetate | magnesium sulfate | crude product | silica gel | hexane | ethyl acetate | ethyl 2-[4-chloro-2-fluoro-5-(2-methoxyphenoxy)phenyl]-2-oxoacetate
US04078076,"A mixture of 14.6 g of ethyl 2-[p-(4-tetrahydropyranyl)-phenoxy]-butanoate, 100 ml of ethanol and 40 ml of 2N sodium hydroxide was stirred at 20° C for 24 hours and then refluxed for an hour. The ethanol was evaporated and the residue was taken up in 100 ml of 0.5N sodium hydroxide. The solution was washed with ether and acidified with concentrated hydrochloric acid and was extracted with methylene chloride. The extracts were dried and evaporated to dryness to obtain 13.2 g of raw product which was crystallized from cyclohexane to obtain 12.2 g of 2-[p-(4-tetrahydropyranyl)-phenoxy]-butanoic acid melting at 127° C.",ethyl 2-[p-(4-tetrahydropyranyl)-phenoxy]-butanoate | ethanol | sodium hydroxide | ethanol | ether | methylene chloride | raw product | cyclohexane | 2-[p-(4-tetrahydropyranyl)-phenoxy]-butanoic acid
