file_name,Paragraph,IUPAC,smiles,1H NMR text,13C NMR text,1H NMR conditions,1H NMR data,13C NMR conditions,13C NMR data
PMC10075506," Compound 8j was prepared in 95% yield as a yellow powder, following the same procedure as described in the general procedure A with 1–(2,4-Difluoro-6-hydroxyphenyl)ethan-1-one (7) (200 mg, 1.16 mmol), benzaldehyde (142 μL, 1.2 eq), barium hydroxide (398 mg, 2.0 eq) in methanol (8 mL), stirring for 2 h at 50 °C. The crude residue was used in the next step without further purification. Rf = 0.74 (hexane/EtOAc = 4:1). 1H NMR (600 MHz, CDCl3) δ 7.98 (dd, J = 3.3 and 15.4 Hz, 1H), 7.71 − 7.66 (m, 2H), 7.64 (dd, J = 2.2 and 15.4 Hz, 1H), 7.50 − 7.44 (m, 3H), 6.59 − 6.53 (m, 1H), 6.47 − 6.41 (m, 1H); 13C NMR (150 MHz, CDCl3) δ 191.64, 191.60, 167.64, 166.78, 166.71, 165.09, 164.98, 163.39, 163.28, 146.20, 134.53, 131.13, 129.07, 128.88, 124.78, 124.67, 101.59, 101.43, 101.41, 96.27, 96.08, 95.90. HRMS m/z calculated for C15H10F2O2 [M – H]–: 259.0576; found: 259.0587. ",Compound 8j,,"1H NMR (600 MHz, CDCl3) δ 7.98 (dd, J = 3.3 and 15.4 Hz, 1H), 7.71 − 7.66 (m, 2H), 7.64 (dd, J = 2.2 and 15.4 Hz, 1H), 7.50 − 7.44 (m, 3H), 6.59 − 6.53 (m, 1H), 6.47 − 6.41 (m, 1H)","13C NMR (150 MHz, CDCl3) δ 191.64, 191.60, 167.64, 166.78, 166.71, 165.09, 164.98, 163.39, 163.28, 146.20, 134.53, 131.13, 129.07, 128.88, 124.78, 124.67, 101.59, 101.43, 101.41, 96.27, 96.08, 95.90","600 MHz, CDCl3","7.98, 7.71 − 7.66, 7.64, 7.50 − 7.44, 6.59 − 6.53, 6.47 − 6.41","150 MHz, CDCl3","191.64, 191.60, 167.64, 166.78, 166.71, 165.09, 164.98, 163.39, 163.28, 146.20, 134.53, 131.13, 129.07, 128.88, 124.78, 124.67, 101.59, 101.43, 101.41, 96.27, 96.08, 95.90"
PMC10075517," A solution of 28 (0.33 mmol), DIPEA (0.99 mmol), EDCI (0.86 mmol), HOBt (0.43 mmol) and o-phenylenediamine 29 (1.65 mmol) in DMF (6 ml) was stirred at room temperature for 5 h. The reaction was monitored by TLC. Upon completion, the mixture was diluted in H2O (60 ml) and was extracted with EA (3 × 50 ml). The organic layer was separated, washed with water and brine, dried over Na2SO4. The drying agent was filtered off. The filtrate was concentrated under reduced pressure and the residue was purified via column chromatography (DCM/MeOH 19:1, v/v) to give the target compound 31 (90.61 mg, yield 45.7%) as a colourless viscous colloid, m.p. 59.7–60.5 °C. 1H NMR (500 MHz, CDCl3) δ 7.87 (s, 1H), 7.43 (d, J = 1.9 Hz, 1H), 7.26 (d, J = 2.3 Hz, 1H), 7.10 (dd, J = 7.8, 1.5 Hz, 1H), 6.95 (td, J = 7.6, 1.5 Hz, 1H), 6.73–6.64 (m, 2H), 6.18 (t, J = 2.1 Hz, 1H), 5.76 (dd, J = 17.5, 10.8 Hz, 1H), 5.00–4.77 (m, 5H), 4.73–4.54 (m, 3H), 3.50 (t, J = 5.0 Hz, 2H), 3.34 (t, J = 5.0 Hz, 2H), 2.89–2.73 (m, 2H), 2.37–2.13 (m, 8H), 2.00–1.80 (m, 2H), 1.68–1.27 (m, 14H), 0.96 (s, 3H). 13C NMR (126 MHz, CDCl3) δ 171.06, 170.57, 148.99, 148.45, 146.60, 139.84, 138.12, 128.40, 125.94, 124.26, 123.46, 118.25, 117.01, 113.23, 110.45, 110.26, 104.56, 62.23, 58.05, 52.22, 51.85, 47.06, 44.65, 40.87, 40.61, 38.88, 38.68, 35.63, 32.64, 32.04, 28.67, 27.77 (d, J = 13.2 Hz), 25.88, 24.55, 23.96, 14.79. HRMS (ESI) m/z: calcd for C35H50N6O2 [M + H]+, 587.4068; found, 587.4066.  Synthesis of the target compound 32 ",target compound 31,,"1H NMR (500 MHz, CDCl3) δ 7.87 (s, 1H), 7.43 (d, J = 1.9 Hz, 1H), 7.26 (d, J = 2.3 Hz, 1H), 7.10 (dd, J = 7.8, 1.5 Hz, 1H), 6.95 (td, J = 7.6, 1.5 Hz, 1H), 6.73–6.64 (m, 2H), 6.18 (t, J = 2.1 Hz, 1H), 5.76 (dd, J = 17.5, 10.8 Hz, 1H), 5.00–4.77 (m, 5H), 4.73–4.54 (m, 3H), 3.50 (t, J = 5.0 Hz, 2H), 3.34 (t, J = 5.0 Hz, 2H), 2.89–2.73 (m, 2H), 2.37–2.13 (m, 8H), 2.00–1.80 (m, 2H), 1.68–1.27 (m, 14H), 0.96 (s, 3H)","13C NMR (126 MHz, CDCl3) δ 171.06, 170.57, 148.99, 148.45, 146.60, 139.84, 138.12, 128.40, 125.94, 124.26, 123.46, 118.25, 117.01, 113.23, 110.45, 110.26, 104.56, 62.23, 58.05, 52.22, 51.85, 47.06, 44.65, 40.87, 40.61, 38.88, 38.68, 35.63, 32.64, 32.04, 28.67, 27.77 (d, J = 13.2 Hz), 25.88, 24.55, 23.96, 14.79","500 MHz, CDCl3","7.87, 7.43, 7.26, 7.10, 6.95, 6.73–6.64, 6.18, 5.76, 5.00–4.77, 4.73–4.54, 3.50, 3.34, 2.89–2.73, 2.37–2.13, 2.00–1.80, 1.68–1.27, 0.96","126 MHz, CDCl3","171.06, 170.57, 148.99, 148.45, 146.60, 139.84, 138.12, 128.40, 125.94, 124.26, 123.46, 118.25, 117.01, 113.23, 110.45, 110.26, 104.56, 62.23, 58.05, 52.22, 51.85, 47.06, 44.65, 40.87, 40.61, 38.88, 38.68, 35.63, 32.64, 32.04, 28.67, 27.77, 25.88, 24.55, 23.96, 14.79"
PMC10076324," The trifluoroacetate (3 mL) was added into a solution of compound 2 in chloroform (20 mL) obtained in the previous step. The reaction was stirred at room temperature for 1 h and then the reaction mixture was poured into water and extracted with dichloromethane. The organic layer was washed with water and then dried over Na2SO4. After removal of the solvent, the crude product was purified by column chromatography on silica gel using a mixture of hexane and dichloromethane (1:2, v:v) as eluant to afford p-carborane-1,10-phenyl-dialdehyde (B-CHO) (0.89 g, 86%) as a white solid. 1H NMR (400 MHz, Chloroform-d) δ 9.97 (s, 2H), 7.73 (d, J = 8.5 Hz, 4H), 7.42 (d, J = 8.5 Hz, 4H), 2.67 (d, J = 195.0 Hz, 10H). 13C NMR (101 MHz, CDCl3) δ 191.26, 141.94, 136.09, 129.40, 127.93, 29.68. ","p-carborane-1,10-phenyl-dialdehyde",,"1H NMR (400MHz, Chloroform-d) δ 9.97 (s, 2H), 7.73 (d, J = 8.5 Hz, 4H), 7.42 (d, J = 8.5 Hz, 4H), 2.67 (d, J = 195.0 Hz, 10H)","13C NMR (101MHz, CDCl3) δ 191.26, 141.94, 136.09, 129.40, 127.93, 29.68","400MHz, Chloroform-d","9.97, 7.73, 7.42, 2.67","101MHz, CDCl3","191.26, 141.94, 136.09, 129.40, 127.93, 29.68"
PMC10076643,"4.1.4.1 3-Chloro-3-(7-methoxy-2-oxo-2H-chromen-3-yl)acrylaldehyde (6a) Yellow solid. Yield: 34.0%. M. p. 202°C–203°C. IR (KBr) νmax (cm-1) 3081, 2923, 1713, 1663, 1617. 1H-NMR (400 MHz, DMSO-d 6 ) δ 10.17 (d, J = 6.8 Hz, 1H), 8.83 (s, 1H), 7.92 (d, J = 8.7 Hz, 1H), 7.43 (d, J = 6.8 Hz, 1H), 7.11 (m, 1H), 7.06 (dd, J = 8.7, 1.8 Hz, 1H), 3.91 (s, 3H). 13C NMR (100 MHz, CDCl3) δ 192.31, 165.22, 157.72, 156.13, 145.05, 144.01, 130.81, 128.25, 117.96, 114.20, 112.29, 100.30, 56.23. HRMS-ESI: m/z Calcd for C13H10ClO4 [M + H]+: 265.0268; Found: 265.0263. ",3-Chloro-3-(7-methoxy-2-oxo-2H-chromen-3-yl)acrylaldehyde,O=CC=C(Cl)C(C1=O)=CC2=C(O1)C=C(OC)C=C2,"1H-NMR (400 MHz, DMSO-d 6 ) δ 10.17 (d, J = 6.8 Hz, 1H), 8.83 (s, 1H), 7.92 (d, J = 8.7 Hz, 1H), 7.43 (d, J = 6.8 Hz, 1H), 7.11 (m, 1H), 7.06 (dd, J = 8.7, 1.8 Hz, 1H), 3.91 (s, 3H)","13C NMR (100 MHz, CDCl3) δ 192.31, 165.22, 157.72, 156.13, 145.05, 144.01, 130.81, 128.25, 117.96, 114.20, 112.29, 100.30, 56.23","400 MHz, DMSO-d 6 ","10.17, 8.83, 7.92, 7.43, 7.11, 7.06, 3.91","100 MHz, CDCl3","192.31, 165.22, 157.72, 156.13, 145.05, 144.01, 130.81, 128.25, 117.96, 114.20, 112.29, 100.30, 56.23"
PMC10082777," A mixture of 2-Cyano-N-(4-(N-(pyridin-2-yl)sulfamoyl)phenyl)acetamide 1 (1.26 g, 0.004 mol) and benzaldehyde (0.42 gm, 0.004 mol) was refluxed in absolute ethanol (30 mL) with 5 drops of piperidine for 8–10 h then cooled and poured onto ice water. The precipitated solid was filtered off, washed with water and recrystallized from dioxane to afford compound 9.Yield, 85%, mp 245–247 °C. IR (cm−1): 3203 (NH), 3048 (CH arom.), 2959, 2880 (CH aliph.), 2200 (C≡N), 1720 (C=O), 1232, 1105 (SO2). 1H-NMR (DMSO-d6, ppm): 6.70 (t, 1H, J = 7.5 Hz, CH-pyridine), 6.82 (d, 1H, J = 7.5 Hz, CH-pyridine), 7.15–7.30 (m, 5H, Ar–H), 7.47 (t, 1H, J = 7.5 Hz, CH-pyridine), 7.69 (d, 2H, J = 7.5 Hz, Ar–H), 7.83 (s,1H, NH, exchangeable with D2O), 8.03 (d, 2H, J = 7.5 Hz, Ar–H), 8.07 (d, 1H, J = 7.5 Hz, CH-pyridine), 8.37 (s, 1H, CH), 10.24 (s, 1H, NH, exchangeable with D2O). 13C-NMR (DMSO-d6, ppm): 106.98 (C=CH), 115.70 (CH-pyridine), 116.44 (CN), 117.07 (CH-pyridine), 120.21, 128.78, 129.46, 129.50 (8CH-phenyl), 133.70, 133.76, 137.65 (3C-phenyl), 140.06 (CH-pyridine), 143.57 (C-phenyl), 148.83 (CH-pyridine), 150.79 (C=CH), 155.64 (C-pyridine), 165.96 (C=O). MS m/z: 404 (M+). Analysis calculated for C21H16N4O3S: C, 62.36; H, 3.99; N, 13.85, found: C, 62.26; H, 3.89; N, 13.76. ",compound 9,O=C(NC1=CC=C(S(=O)(NC2=NC=CC=C2)=O)C=C1)CC#N,"1H-NMR (DMSO-d6, ppm): 6.70 (t, 1H, J = 7.5 Hz, CH-pyridine), 6.82 (d, 1H, J = 7.5 Hz, CH-pyridine), 7.15–7.30 (m, 5H, Ar–H), 7.47 (t, 1H, J = 7.5 Hz, CH-pyridine), 7.69 (d, 2H, J = 7.5 Hz, Ar–H), 7.83 (s,1H, NH, exchangeable with D2O), 8.03 (d, 2H, J = 7.5 Hz, Ar–H), 8.07 (d, 1H, J = 7.5 Hz, CH-pyridine), 8.37 (s, 1H, CH), 10.24 (s, 1H, NH, exchangeable with D2O)","13C-NMR (DMSO-d6, ppm): 106.98 (C=CH), 115.70 (CH-pyridine), 116.44 (CN), 117.07 (CH-pyridine), 120.21, 128.78, 129.46, 129.50 (8CH-phenyl), 133.70, 133.76, 137.65 (3C-phenyl), 140.06 (CH-pyridine), 143.57 (C-phenyl), 148.83 (CH-pyridine), 150.79 (C=CH), 155.64 (C-pyridine), 165.96 (C=O)","DMSO-d6, ppm","6.70, 6.82, 7.15–7.30, 7.47, 7.69, 7.83, 8.03, 8.07, 8.37, 10.24","DMSO-d6, ppm","106.98, 115.70, 116.44, 117.07, 120.21, 128.78, 129.46, 129.50, 133.70, 133.76, 137.65, 140.06, 143.57, 148.83, 150.79, 155.64, 165.96"
PMC10086021," For the synthesis of (2-chlorophenyl) (5,5-dioxido-10H-phenothiazin-10-yl) methanone (oCDO): (2-chlorophenyl) (10H-phenothiazin-10-yl)methanone (2 g, 5.9 mmol) was dissolved in a 100 mL round-bottom flask with acetic acid (15 mL) and H2O2 (3 mL). The mixture was stirred at 120 °C for 2 h. And then, the reaction mixture was washed with dichloromethane three times. The product was purified by column chromatography using petroleum ether/ethyl acetate (8:1 v/v) as eluent to afford a white powder as the product (1.56 g, 72%). 1H NMR (400 MHz, DMSO-d6) δ 8.06 (d, J = 7.6 Hz, 2H), 7.67 (d, J = 3.7 Hz, 4H), 7.60 (dd, J = 7.6, 4.5 Hz, 3H), 7.46-7.40 (m, 1H), 7.26 (d, J = 7.8 Hz, 2H). 13C NMR (101 MHz, DMSO-d6) δ 164.91, 138.34, 134.48, 133.40, 133.37, 131.94, 130.80, 129.98, 128.10, 127.93, 127.37, 126.90, 123.59. Anal. Calculated for C19H12ClNO3S: C, 61.71; H, 3.27; N, 3.79; S, 8.67. Found: C, 61.84; H, 3.10; N, 3.71; S, 8.63. ","(2-chlorophenyl) (5,5-dioxido-10H-phenothiazin-10-yl) methanone",O=C(C1=CC=CC=C1Cl)N2C3=C(C=CC=C3)S(C4=CC=CC=C24)(=O)=O,"1H NMR (400 MHz, DMSO-d6) δ 8.06 (d, J = 7.6 Hz, 2H), 7.67 (d, J = 3.7 Hz, 4H), 7.60 (dd, J = 7.6, 4.5 Hz, 3H), 7.46-7.40 (m, 1H), 7.26 (d, J = 7.8 Hz, 2H)","13C NMR (101 MHz, DMSO-d6) δ 164.91, 138.34, 134.48, 133.40, 133.37, 131.94, 130.80, 129.98, 128.10, 127.93, 127.37, 126.90, 123.59","400 MHz, DMSO-d6","8.06, 7.67, 7.60, 7.46-7.40, 7.26","101 MHz, DMSO-d6","164.91, 138.34, 134.48, 133.40, 133.37, 131.94, 130.80, 129.98, 128.10, 127.93, 127.37, 126.90, 123.59"
PMC10086034,"Ethyl 1-(4-chlorophenyl)-4-((4-chlorophenyl)amino)-2,6-bis(4-isopropylphenyl)-1,2,5,6-tetrahydropyridine-3-carboxylate (a1) White solid, M.P.: 230–232 °C; IR (KBr) ν: 3242, 2961, 2868, 1645, 1604, 1493, 1368, 1318, 1256, 1176, 1070 and 754 cm−1; 1H NMR (250 MHz, CDCl3) δ = 10.22 (s, 1H), 7.24–6.85 (m, 12H), 6.58–6.25 (m, 3H), 6.06 (d, J = 8.2 Hz, 2H), 5.05 (s, 1H), 4.39 (d, J = 37.4 Hz, 2H), 2.89 (dd, J = 14.9, 7.8 Hz, 2H), 2.69 (dd, J = 41.3, 10.6 Hz, 2H), 1.46 (t, J = 7.1 Hz, 3H), 1.23 (d, J = 6.4 Hz, 12H); 13C NMR (62.5 MHz, CDCl3) δ = 168.21, 155.59, 148.22, 146.91, 145.57, 140.36, 139.81, 136.45, 128.83, 128.63, 127.22, 126.79, 126.34, 126.14, 120.86, 116.53, 113.90, 98.69, 77.49, 76.98, 76.48, 59.79, 58.19, 54.87, 33.75, 33.56, 33.43, 23.96 and 14.72; MW = 626; MS: m/z = 626 [M+], 625 (base peak). ","Ethyl 1-(4-chlorophenyl)-4-((4-chlorophenyl)amino)-2,6-bis(4-isopropylphenyl)-1,2,5,6-tetrahydropyridine-3-carboxylate",O=C(C1=C(NC2=CC=C(Cl)C=C2)CC(C3=CC=C(C(C)C)C=C3)N(C4=CC=C(Cl)C=C4)C1C5=CC=C(C(C)C)C=C5)OCC,"1H NMR (250 MHz, CDCl3) δ = 10.22 (s, 1H), 7.24–6.85 (m, 12H), 6.58–6.25 (m, 3H), 6.06 (d, J = 8.2 Hz, 2H), 5.05 (s, 1H), 4.39 (d, J = 37.4 Hz, 2H), 2.89 (dd, J = 14.9, 7.8 Hz, 2H), 2.69 (dd, J = 41.3, 10.6 Hz, 2H), 1.46 (t, J = 7.1 Hz, 3H), 1.23 (d, J = 6.4 Hz, 12H)","13C NMR (62.5 MHz, CDCl3) δ = 168.21, 155.59, 148.22, 146.91, 145.57, 140.36, 139.81, 136.45, 128.83, 128.63, 127.22, 126.79, 126.34, 126.14, 120.86, 116.53, 113.90, 98.69, 77.49, 76.98, 76.48, 59.79, 58.19, 54.87, 33.75, 33.56, 33.43, 23.96 and 14.72","250 MHz, CDCl3","10.22, 7.24–6.85, 6.58–6.25, 6.06, 5.05, 4.39, 2.89, 2.69, 1.46, 1.23","62.5 MHz, CDCl3","168.21, 155.59, 148.22, 146.91, 145.57, 140.36, 139.81, 136.45, 128.83, 128.63, 127.22, 126.79, 126.34, 126.14, 120.86, 116.53, 113.90, 98.69, 77.49, 76.98, 76.48, 59.79, 58.19, 54.87, 33.75, 33.56, 33.43, 23.96  14.72"
PMC10088926,"4-Methyl-5-thioxo-5,6-dihydro-[1,2,5]selenadiazolo[3,4-d]pyrimidin-7(4H)-one (5b) Yellow solid, yield: 79%; m.p. >300 °C; 1H NMR (400 MHz, DMSO-d6) δ 12.66 (s, 1H, NH), 3.87 (s, 3H, N–CH3), 13C NMR (100 MHz, DMSO-d6) δ 176.3, 156.6, 153.9, 145.2, 36.5 ppm. MS: m/z (%) = M+, 247 (12), 197 (87), 173 (98), 147 (52), 95 (100); Anal. calc. for C5H4N4OSSe (247.15): C, 24.30; H, 1.63; N, 22.67; Found: C, 24.56; H, 1.78; N, 22.75. ","4-Methyl-5-thioxo-5,6-dihydro-[1,2,5]selenadiazolo[3,4-d]pyrimidin-7(4H)-one",O=C(N1)C2=N[Se]N=C2N(C)C1=S,"1H NMR (400 MHz, DMSO-d6) δ 12.66 (s, 1H, NH), 3.87 (s, 3H, N–CH3)","13C NMR (100 MHz, DMSO-d6) δ 176.3, 156.6, 153.9, 145.2, 36.5 ppm","400 MHz, DMSO-d6","12.66, 3.87","100 MHz, DMSO-d6","176.3, 156.6, 153.9, 145.2, 36.5"
PMC10089100,"4.1.1 2-(4-Methylphenyl)-4,5-diphenyl-1H-imidazole (4a) White solid; yield: 95%; 1H NMR (400 MHz, DMSO-d6) 12.57 (s, 1H), 7.97–7.95 (d, J = 8.25 Hz, 2H), 7.52–7.49 (d, J = 7.15 Hz, 4H), 7.35–7.24 (m, 8H), 2.31 (s, 3H). 13C NMR (100 MHz, DMSO-d6) δ 146.24, 138.23, 129.78, 128.92, 128.23, 127.59, 125.74, 21.42; anal. calcd for C22H20N2: C, 84.58; H, 6.45; N, 8.97; found C, 84.55; H, 6.43; N, 8.95. ","2-(4-Methylphenyl)-4,5-diphenyl-1H-imidazole",CC1=CC=C(C2=NC(C3=CC=CC=C3)=C(C4=CC=CC=C4)N2)C=C1,"1H NMR (400 MHz, DMSO-d6) 12.57 (s, 1H), 7.97–7.95 (d, J = 8.25 Hz, 2H), 7.52–7.49 (d, J = 7.15 Hz, 4H), 7.35–7.24 (m, 8H), 2.31 (s, 3H).","13C NMR (100 MHz, DMSO-d6) δ 146.24, 138.23, 129.78, 128.92, 128.23, 127.59, 125.74, 21.42.","400 MHz, DMSO-d6","12.57, 7.97–7.95, 7.52–7.49, 7.35–7.24, 2.31","100 MHz, DMSO-d6","146.24, 138.23, 129.78, 128.92, 128.23, 127.59, 125.74, 21.42"
PMC10091418," DDSQ-Me2H2 (3 g, 0.26 mmol) was added to anhydrous toluene (200 ml) under a nitrogen atmosphere, heated to 40 °C, and stirred until the substrate dissolved completely. Then Karstedt catalyst (20 μL, 0.896 μmol) was added. After stirring for 30 min, tert-butyl-N-allylcarbamate (1.022 g, 1.1 mL, 6.5 mmol) was added, and the mixture was heated to 60 °C. The reaction was continuously stirred and heated for 24 h, after which it was cooled to RT. The solution was passed through a pad of Celite and concentrated on a rotary evaporator giving yellow oil. Separation: the precipitate (2.8 g, pure trans-isomer) was obtained by three times repeated crystallization from cold methanol (100 mL). After filtration, the precipitate was collected and dried in vacuum. The product was obtained as a white solid with a yield of 71% (2.71 g, 1.85 mmol). 1H NMR (500 MHz, CDCl3) δ 7.62–7.13 (m, -Ph, 40H), 4.25–4.21 (s, CH2NHCO, 2H), 3.00–2.93 (m, CH2CH2CH2NH, 4H), 1.54–1.49 (m, CH2CH2CH2NH, 4H), 1.40–1.36 (s, COO(CH3)3, 18H), 0.70–0.66 (m, CH2CH2CH2NH,4H), 0.3–0.27 (s, Si–CH3, 6H). 13C NMR (151 MHz, CDCl3) δ 156.71 (C=O), 134.86, 134.74, 132.74, 131.78, 131.29, 128.71, 128.59 (Ph), 79.72 (C(CH3)3), 43.97 (CH2NH), 29.25 (C(CH3)3), 24.17 (SiCH2CH2CH2NH), 14.69 (SiCH2CH2CH2NH), 0.00 (SiCH3).29Si NMR (119 MHz, CDCl3) (pure trans-isomer) δ −17.79 (SiCH3), −78.53, 79.52 (Si–O–Si-Ph). FT-IR (KBr, νmax/cm–1): 3440 (br, N–H), 3073, 3052, 3027 (C–Harom.), 2979, 2932 (C–Haliph.), 1698 (C=O), 1595 (C=Carom), 1431 (Si–CH3), 1132 (br, Si–O–Si). MALDI-TOF MS (m/z): calculated for C66H78O18N2Si10 [M + Na]+: 1489.28; found: 1489.28. Elemental analyses calculated for C66H78O18N2Si10: C, 53.99; H, 5.36; N, 1.91; Si, 19.13; found: C, 53.87; H, 5.40; N, 1.92; Si, 19.12. Crystal data for C66H78O18N2Si10 (M = 1468.20 g/mol): monoclinic, space group P21/c (no. 14), a = 11.027(4) Å, b = 16.624(7) Å, c = 19.817(3) Å, β = 95.910(10)°, V = 3613(2) Å3, Z = 2, T = 99.99(10) K, μ(Cu Kα) = 2.297 mm–1, Dcalc = 1.349 g/cm3, 36 442 reflections measured (6.956 ≤ 2Θ ≤ 146.786°), 6989 unique (Rint = 0.0305, Rsigma = 0.0283), which were used in all calculations. The final R1 was 0.0349 (I > 2σ(I)) and wR2 was 0.0891 (all data). ",,,"1H NMR (500 MHz, CDCl3) δ 7.62–7.13 (m, -Ph, 40H), 4.25–4.21 (s, CH2NHCO, 2H), 3.00–2.93 (m, CH2CH2CH2NH, 4H), 1.54–1.49 (m, CH2CH2CH2NH, 4H), 1.40–1.36 (s, COO(CH3)3, 18H), 0.70–0.66 (m, CH2CH2CH2NH,4H), 0.3–0.27 (s, Si–CH3, 6H)","13C NMR (151 MHz, CDCl3) δ 156.71 (C=O), 134.86, 134.74, 132.74, 131.78, 131.29, 128.71, 128.59 (Ph), 79.72 (C(CH3)3), 43.97 (CH2NH), 29.25 (C(CH3)3), 24.17 (SiCH2CH2CH2NH), 14.69 (SiCH2CH2CH2NH), 0.00 (SiCH3)","500 MHz, CDCl3","7.62–7.13, 4.25–4.21, 3.00–2.93, 1.54–1.49, 1.40–1.36, 0.70–0.66, 0.3–0.27","151 MHz, CDCl3","156.71, 134.86, 134.74, 132.74, 131.78, 131.29, 128.71, 128.59, 79.72, 43.97, 29.25, 24.17, 14.69, 0.00"
PMC10091418," To a cold (0 °C) solution of 1 (347 mg, 0.236 mmol) in methanol (20 mL), stirring under dinitrogen flow, oxalyl chloride (320 mg, 217 μL, 2.53 mmol) was added slowly. The Schlenk vessel was closed with a septum with a needle—to allow the evolution of CO and CO2 during the reaction. The reaction mixture was stirred at room temperature for 24 h. After the reaction was completed (the “milky” solution changes to transparent), the solvent was evaporated. The resulting solid was washed three times with distilled water and dried in vacuo. The product was obtained as a white solid with a yield of 75% (238 mg, 0.178 mmol). 1H NMR (500 MHz, MeOD) δ 7.60–7.12 (m, -Ph, 40H), 2.83 (t, J = 7.4 Hz, CH2NH3+, 4H), 1.83–1.66 (m, SiCH2CH2CH2, 4H), 0.91–0.77 (m, SiCH2CH2CH2, 4H), 0.43 (d, J = 1.9 Hz, SiCH3, 6H). 13C NMR (126 MHz, MeOD) δ 134.95, 134.92, 132.60, 132.00, 129.13, 129.00 (Ph), 43.14 (CH2NH3+), 22.25 (SiCH2CH2CH2), 14.32 (SiCH2CH2CH2), −0.99 (SiCH3). 29Si NMR (99 MHz, MeOD) (cis/trans-isomers) δ −18.15 (SiCH3), −78.12, −78.90, −79.11, −79.32. (Si–O–Si-Ph). 29Si NMR (99 MHz, MeOD) (trans-isomer) δ −18.19 (SiCH3), −78.13, −79.11 (Si–O–Si-Ph). FT-IR (KBr, νmax/cm–1): 3435 (br, N–H), 3073, 3051, 3007 (C–Harom.), 2925 (C–Haliph.), 1600 (N–H), 1510 (N–H), 1594 (C=Carom), 1430 (Si–CH3), 1132 (br, Si–O–Si). Crystal data for C70.11Cl0.5H99.11N2O20.11Si10 (M = 1594.73 g/mol): trigonal, space group R3̅ (no. 148), a = 40.8750(10) Å, c = 13.253 Å, V = 19176.1(9) Å3, Z = 9, T = 100.00(10) K, μ(Cu Kα) = 2.142 mm–1, Dcalc = 1.243 g/cm3, 42 261 reflections measured (8.334 ≤ 2Θ ≤ 147.286°), 8274 unique (Rint = 0.0499, Rsigma = 0.0319), which were used in all calculations. The final R1 was 0.1023 (I > 2σ(I)) and wR2 was 0.3205 (all data). ",,,"1H NMR (500 MHz, MeOD) δ 7.60–7.12 (m, -Ph, 40H), 2.83 (t, J = 7.4 Hz, CH2NH3+, 4H), 1.83–1.66 (m, SiCH2CH2CH2, 4H), 0.91–0.77 (m, SiCH2CH2CH2, 4H), 0.43 (d, J = 1.9 Hz, SiCH3, 6H)","13C NMR (126 MHz, MeOD) δ 134.95, 134.92, 132.60, 132.00, 129.13, 129.00 (Ph), 43.14 (CH2NH3+), 22.25 (SiCH2CH2CH2), 14.32 (SiCH2CH2CH2), −0.99 (SiCH3)","500 MHz, MeOD","7.60–7.12, 2.83, 1.83–1.66, 0.91–0.77, 0.43","126 MHz, MeOD","134.95, 134.92, 132.60, 132.00, 129.13, 129.00, 43.14, 22.25, 14.32, −0.99"
PMC10091703," Ethyl 2‐(5‐methoxypyridin‐2‐yl)acetate (37): nBuLi (18.2 mL, 2.5 M solution in hexane, 45.5 mmol, 3.5 equiv) was added dropwise to a stirred solution of diisopropylamine (6.6 mL, 46.8 mol, 3.6 equiv) in 20 ml anhydrous THF at −78 °C under argon. The resulting solution was slowly warmed to room temperature and was added dropwise over 1 h to a stirred solution of 5‐methoxy‐2‐methylpyridine (1.6 g, 26.0 mmol) and anhydrous diethylcarbonate (3.2 ml, 26.0 mmol, 2.0 equiv) in 26 ml anhydrous THF at −78 °C. After 2 h of reaction, the solution was slowly warmed to room temperature and a saturated solution of NH4Cl was added. The resultant mixture was extracted with EtOAc (3x), and the combined organic layers were dried over MgSO4, filtered, and concentrated under reduced pressure. The residue was purified by flash column chromatography on silica gel (cyclohexane/EtOAc=6 : 4 v/v) to afford 37 (807 mg, 4.2 mmol, 32 %) as a light‐yellow oil. 1H NMR (CDCl3, 300 MHz): δ [ppm]=8.25 (dd, J=2.8, 0.9 Hz, 1H), 7.28–7.20 (m, 2H), 4.18 (q, J=7.1 Hz, 2H), 3.86 (s, 3H), 3.82 (s, 2H), 1.26 (t, J=7.1 Hz, 3H). 13C NMR (CDCl3, 75 MHz): δ [ppm]=170.91, 154.88, 146.23, 136.13, 124.52, 122.22, 61.17, 55.83, 42.59, 14.28. HRMS: m/z=196.0967 (C10H14NO3 (M+H)+, calcd.: 196.0968). ",Ethyl 2-(5-methoxypyridin-2-yl)acetate,O=C(OCC)CC1=NC=C(OC)C=C1,"1H NMR (CDCl3, 300 MHz): δ [ppm]=8.25 (dd, J=2.8, 0.9 Hz, 1H), 7.28–7.20 (m, 2H), 4.18 (q, J=7.1 Hz, 2H), 3.86 (s, 3H), 3.82 (s, 2H), 1.26 (t, J=7.1 Hz, 3H)","13C NMR (CDCl3, 75 MHz): δ [ppm]=170.91, 154.88, 146.23, 136.13, 124.52, 122.22, 61.17, 55.83, 42.59, 14.28","CDCl3, 300 MHz","8.25, 7.28–7.20, 4.18, 3.86, 3.82, 1.26","CDCl3, 75 MHz","170.91, 154.88, 146.23, 136.13, 124.52, 122.22, 61.17, 55.83, 42.59, 14.28"
