input,output,bio_label
Reaction of the known thiazole 410 with a 2-fold molar excess11 of organolithium species 58 aﬀorded <Prod*2*Prod> in 74 % yield.,Reaction of the known thiazole <Reactants*410*Reactants> with a 2-fold molar excess11 of organolithium species <Reactants*58*Reactants> aﬀorded <Prod*2*Prod> in <Yield*74 %*Yield> yield.,"['O', 'O', 'O', 'O', 'O', 'B-Reactants', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Reactants', 'O', 'B-Prod', 'O', 'B-Yield', 'I-Yield', 'O']"
In accordance with the predominance of (P)-17 in the crystal is the observation that LAH reduction of 17 gave the corre- sponding diols <Prod*(P)-21*Prod> and (M)-21 in favor of the P-configured product ( diastereomeric ratio ( dr ) 77 : 23 ).,In accordance with the predominance of <Reactants*(P)-17*Reactants> in the crystal is the observation that <Reaction*LAH reduction*Reaction> of <Reactants*17*Reactants> gave the corre- sponding diols <Prod*(P)-21*Prod> and (M)-21 in favor of the P-configured product ( <Yield*diastereomeric ratio*Yield> ( <Yield*dr*Yield> ) <Yield*77 : 23*Yield> ).,"['O', 'O', 'O', 'O', 'O', 'O', 'B-Reactants', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Reaction', 'I-Reaction', 'O', 'B-Reactants', 'O', 'O', 'O', 'O', 'O', 'B-Prod', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Yield', 'I-Yield', 'O', 'B-Yield', 'O', 'B-Yield', 'I-Yield', 'I-Yield', 'O']"
In accordance with the predominance of (P)-17 in the crystal is the observation that LAH reduction of 17 gave the corre- sponding diols (P)-21 and <Prod*(M)-21*Prod> in favor of the P-configured product ( diastereomeric ratio ( dr ) 77 : 23 ).,In accordance with the predominance of <Reactants*(P)-17*Reactants> in the crystal is the observation that <Reaction*LAH reduction*Reaction> of <Reactants*17*Reactants> gave the corre- sponding diols (P)-21 and <Prod*(M)-21*Prod> in favor of the P-configured product ( <Yield*diastereomeric ratio*Yield> ( <Yield*dr*Yield> ) <Yield*77 : 23*Yield> ).,"['O', 'O', 'O', 'O', 'O', 'O', 'B-Reactants', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Reaction', 'I-Reaction', 'O', 'B-Reactants', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Prod', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Yield', 'I-Yield', 'O', 'B-Yield', 'O', 'B-Yield', 'I-Yield', 'I-Yield', 'O']"
"Indeed , when unsubstituted trimethylvinylsilane was reacted with chiral nitrone ( 7 ) , <Prod*5-(trimethylsilyl) - substituted isoxazolidine*Prod> ( 8 ) was obtained ( 72 % ) as shown in eq 2.","Indeed , when <Reactants*unsubstituted trimethylvinylsilane*Reactants> was reacted with <Reactants*chiral nitrone*Reactants> ( <Reactants*7*Reactants> ) , <Prod*5-(trimethylsilyl) - substituted isoxazolidine*Prod> ( 8 ) was obtained ( <Yield*72 %*Yield> ) as shown in eq 2.","['O', 'O', 'O', 'B-Reactants', 'I-Reactants', 'O', 'O', 'O', 'B-Reactants', 'I-Reactants', 'O', 'B-Reactants', 'O', 'O', 'B-Prod', 'I-Prod', 'I-Prod', 'I-Prod', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Yield', 'I-Yield', 'O', 'O', 'O', 'O', 'O', 'O']"
"Indeed , when unsubstituted trimethylvinylsilane was reacted with chiral nitrone ( 7 ) , 5-(trimethylsilyl) - substituted isoxazolidine ( <Prod*8*Prod> ) was obtained ( 72 % ) as shown in eq 2.","Indeed , when <Reactants*unsubstituted trimethylvinylsilane*Reactants> was reacted with <Reactants*chiral nitrone*Reactants> ( <Reactants*7*Reactants> ) , 5-(trimethylsilyl) - substituted isoxazolidine ( <Prod*8*Prod> ) was obtained ( <Yield*72 %*Yield> ) as shown in eq 2.","['O', 'O', 'O', 'B-Reactants', 'I-Reactants', 'O', 'O', 'O', 'B-Reactants', 'I-Reactants', 'O', 'B-Reactants', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Prod', 'O', 'O', 'O', 'O', 'B-Yield', 'I-Yield', 'O', 'O', 'O', 'O', 'O', 'O']"
"22,25 A molar ratio of 9 : 1 between OH− and C70 and a reaction temperature of 60 ° C seem to be most appropriate for the generation of the <Prod*C70 bis-heterocyclic compound*Prod> ( entry 5 ).","22,25 A molar ratio of 9 : 1 between <Reactants*OH−*Reactants> and <Reactants*C70*Reactants> and a reaction temperature of <Temperature*60 ° C*Temperature> seem to be most appropriate for the generation of the <Prod*C70 bis-heterocyclic compound*Prod> ( entry 5 ).","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Reactants', 'O', 'B-Reactants', 'O', 'O', 'O', 'O', 'O', 'B-Temperature', 'I-Temperature', 'I-Temperature', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Prod', 'I-Prod', 'I-Prod', 'O', 'O', 'O', 'O']"
"22,25 A molar ratio of 9 : 1 between OH− and C70 and a reaction temperature of 60 ° C seem to be most appropriate for the generation of the C70 bis-heterocyclic compound ( <Prod*entry 5*Prod> ).","22,25 A molar ratio of 9 : 1 between <Reactants*OH−*Reactants> and <Reactants*C70*Reactants> and a reaction temperature of <Temperature*60 ° C*Temperature> seem to be most appropriate for the generation of the C70 bis-heterocyclic compound ( <Prod*entry 5*Prod> ).","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Reactants', 'O', 'B-Reactants', 'O', 'O', 'O', 'O', 'O', 'B-Temperature', 'I-Temperature', 'I-Temperature', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Prod', 'I-Prod', 'O']"
Abstract : Peroxynitrite reacts with morpholine ( MorH ) to give both <Prod*N-nitromorpholine*Prod> ( Mor - NO2 ) and N-nitrosomorpholine ( Mor - NdO ).,Abstract : <Reactants*Peroxynitrite*Reactants> reacts with <Reactants*morpholine*Reactants> ( <Reactants*MorH*Reactants> ) to give both <Prod*N-nitromorpholine*Prod> ( Mor - NO2 ) and N-nitrosomorpholine ( Mor - NdO ).,"['O', 'O', 'B-Reactants', 'O', 'O', 'B-Reactants', 'O', 'B-Reactants', 'O', 'O', 'O', 'O', 'B-Prod', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
Abstract : Peroxynitrite reacts with morpholine ( MorH ) to give both N-nitromorpholine ( <Prod*Mor - NO2*Prod> ) and N-nitrosomorpholine ( Mor - NdO ).,Abstract : <Reactants*Peroxynitrite*Reactants> reacts with <Reactants*morpholine*Reactants> ( <Reactants*MorH*Reactants> ) to give both N-nitromorpholine ( <Prod*Mor - NO2*Prod> ) and N-nitrosomorpholine ( Mor - NdO ).,"['O', 'O', 'B-Reactants', 'O', 'O', 'B-Reactants', 'O', 'B-Reactants', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Prod', 'I-Prod', 'I-Prod', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
Abstract : Peroxynitrite reacts with morpholine ( MorH ) to give both N-nitromorpholine ( Mor - NO2 ) and <Prod*N-nitrosomorpholine*Prod> ( Mor - NdO ).,Abstract : <Reactants*Peroxynitrite*Reactants> reacts with <Reactants*morpholine*Reactants> ( <Reactants*MorH*Reactants> ) to give both N-nitromorpholine ( Mor - NO2 ) and <Prod*N-nitrosomorpholine*Prod> ( Mor - NdO ).,"['O', 'O', 'B-Reactants', 'O', 'O', 'B-Reactants', 'O', 'B-Reactants', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Prod', 'O', 'O', 'O', 'O', 'O']"
Abstract : Peroxynitrite reacts with morpholine ( MorH ) to give both N-nitromorpholine ( Mor - NO2 ) and N-nitrosomorpholine ( <Prod*Mor - NdO*Prod> ).,Abstract : <Reactants*Peroxynitrite*Reactants> reacts with <Reactants*morpholine*Reactants> ( <Reactants*MorH*Reactants> ) to give both N-nitromorpholine ( Mor - NO2 ) and N-nitrosomorpholine ( <Prod*Mor - NdO*Prod> ).,"['O', 'O', 'B-Reactants', 'O', 'O', 'B-Reactants', 'O', 'B-Reactants', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Prod', 'I-Prod', 'I-Prod', 'O']"
"radical D could be readily accessed with the release of molecular nitrogen.8 Next , the addition of radical D to an active cuprate complex E,9 which is generated by the reaction of copper acrylate and phenylpropiolic acid / phenylacetylene , would give an intermediate <Prod*F.9*Prod> Then , the protonolysis of intermediate F with tert-butanol which was generated in the process of the oxidation of sulfonyl hydrazide resulted in the generation of G.10 Eventually , target product 3a is obtained from G with the participation of a proton produced from previous steps , by releasing the Cu(II) species to fullﬁll the catalytic cycle ( Scheme 2 ) .","radical D could be readily accessed with the release of molecular nitrogen.8 Next , the addition of radical <Reactants*D*Reactants> to an active cuprate complex <Reactants*E,9*Reactants> which is generated by the reaction of copper acrylate and phenylpropiolic acid / phenylacetylene , would give an intermediate <Prod*F.9*Prod> Then , the protonolysis of intermediate F with tert-butanol which was generated in the process of the oxidation of sulfonyl hydrazide resulted in the generation of G.10 Eventually , target product 3a is obtained from G with the participation of a proton produced from previous steps , by releasing the Cu(II) species to fullﬁll the catalytic cycle ( Scheme 2 ) .","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Reactants', 'O', 'O', 'O', 'O', 'O', 'B-Reactants', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Prod', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"radical D could be readily accessed with the release of molecular nitrogen.8 Next , the addition of radical D to an active cuprate complex <Prod*E,9*Prod> which is generated by the reaction of copper acrylate and phenylpropiolic acid / phenylacetylene , would give an intermediate F.9 Then , the protonolysis of intermediate F with tert-butanol which was generated in the process of the oxidation of sulfonyl hydrazide resulted in the generation of G.10 Eventually , target product 3a is obtained from G with the participation of a proton produced from previous steps , by releasing the Cu(II) species to fullﬁll the catalytic cycle ( Scheme 2 ) .","radical D could be readily accessed with the release of molecular nitrogen.8 Next , the addition of radical D to an active cuprate complex <Prod*E,9*Prod> which is generated by the reaction of <Reactants*copper acrylate*Reactants> and phenylpropiolic acid / <Reactants*phenylacetylene*Reactants> , would give an intermediate F.9 Then , the protonolysis of intermediate F with tert-butanol which was generated in the process of the oxidation of sulfonyl hydrazide resulted in the generation of G.10 Eventually , target product 3a is obtained from G with the participation of a proton produced from previous steps , by releasing the Cu(II) species to fullﬁll the catalytic cycle ( Scheme 2 ) .","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Prod', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Reactants', 'I-Reactants', 'O', 'O', 'O', 'O', 'B-Reactants', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"radical D could be readily accessed with the release of molecular nitrogen.8 Next , the addition of radical D to an active cuprate complex E,9 which is generated by the reaction of copper acrylate and phenylpropiolic acid / phenylacetylene , would give an intermediate F.9 Then , the protonolysis of intermediate F with tert-butanol which was generated in the process of the oxidation of sulfonyl hydrazide resulted in the generation of <Prod*G.10*Prod> Eventually , target product 3a is obtained from G with the participation of a proton produced from previous steps , by releasing the Cu(II) species to fullﬁll the catalytic cycle ( Scheme 2 ) .","radical D could be readily accessed with the release of molecular nitrogen.8 Next , the addition of radical D to an active cuprate complex E,9 which is generated by the reaction of copper acrylate and phenylpropiolic acid / phenylacetylene , would give an intermediate F.9 Then , the <Reaction*protonolysis*Reaction> of <Reactants*intermediate F*Reactants> with <Reactants*tert-butanol*Reactants> which was generated in the process of the oxidation of sulfonyl hydrazide resulted in the generation of <Prod*G.10*Prod> Eventually , target product 3a is obtained from G with the participation of a proton produced from previous steps , by releasing the Cu(II) species to fullﬁll the catalytic cycle ( Scheme 2 ) .","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Reaction', 'O', 'B-Reactants', 'I-Reactants', 'O', 'B-Reactants', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Prod', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"radical D could be readily accessed with the release of molecular nitrogen.8 Next , the addition of radical D to an active cuprate complex E,9 which is generated by the reaction of copper acrylate and phenylpropiolic acid / phenylacetylene , would give an intermediate F.9 Then , the protonolysis of intermediate F with tert-butanol which was generated in the process of the oxidation of sulfonyl hydrazide resulted in the generation of G.10 Eventually , target product <Prod*3a*Prod> is obtained from G with the participation of a proton produced from previous steps , by releasing the Cu(II) species to fullﬁll the catalytic cycle ( Scheme 2 ) .","radical D could be readily accessed with the release of molecular nitrogen.8 Next , the addition of radical D to an active cuprate complex E,9 which is generated by the reaction of copper acrylate and phenylpropiolic acid / phenylacetylene , would give an intermediate F.9 Then , the protonolysis of intermediate F with tert-butanol which was generated in the process of the oxidation of sulfonyl hydrazide resulted in the generation of G.10 Eventually , target product <Prod*3a*Prod> is obtained from <Reactants*G*Reactants> with the participation of a <Reactants*proton*Reactants> produced from previous steps , by releasing the Cu(II) species to fullﬁll the catalytic cycle ( Scheme 2 ) .","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Prod', 'O', 'O', 'O', 'B-Reactants', 'O', 'O', 'O', 'O', 'O', 'B-Reactants', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"radical D could be readily accessed with the release of molecular nitrogen.8 Next , the addition of radical D to an active cuprate complex E,9 which is generated by the reaction of copper acrylate and phenylpropiolic acid / phenylacetylene , would give an intermediate F.9 Then , the protonolysis of intermediate F with tert-butanol which was generated in the process of the oxidation of sulfonyl hydrazide resulted in the generation of G.10 Eventually , target product 3a is obtained from G with the participation of a proton produced from previous steps , by releasing the <Prod*Cu(II) species*Prod> to fullﬁll the catalytic cycle ( Scheme 2 ) .","radical D could be readily accessed with the release of molecular nitrogen.8 Next , the addition of radical D to an active cuprate complex E,9 which is generated by the reaction of copper acrylate and phenylpropiolic acid / phenylacetylene , would give an intermediate F.9 Then , the protonolysis of intermediate F with tert-butanol which was generated in the process of the oxidation of sulfonyl hydrazide resulted in the generation of G.10 Eventually , target product 3a is obtained from <Reactants*G*Reactants> with the participation of a <Reactants*proton*Reactants> produced from previous steps , by releasing the <Prod*Cu(II) species*Prod> to fullﬁll the catalytic cycle ( Scheme 2 ) .","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Reactants', 'O', 'O', 'O', 'O', 'O', 'B-Reactants', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Prod', 'I-Prod', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
A proton at C-8 of dimeric compound 3 was abstracted and trapped by bromobutane to give compound <Prod*4*Prod> in 14 % yield.,A proton at C-8 of dimeric compound <Reactants*3*Reactants> was abstracted and trapped by <Reactants*bromobutane*Reactants> to give compound <Prod*4*Prod> in <Yield*14 %*Yield> yield.,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Reactants', 'O', 'O', 'O', 'O', 'O', 'B-Reactants', 'O', 'O', 'O', 'B-Prod', 'O', 'B-Yield', 'I-Yield', 'O']"
"The three MOM groups in each molecule were then removed without diﬃculty under acidic conditions to generate compounds <Prod*5*Prod> ( 75 % ) and 6 ( 92 % ) from 3 and 4 , respectively ( Scheme 1 ).","The three MOM groups in each molecule were then removed without diﬃculty under <Catalyst_Reagents*acidic*Catalyst_Reagents> conditions to generate compounds <Prod*5*Prod> ( <Yield*75 %*Yield> ) and 6 ( 92 % ) from <Reactants*3*Reactants> and 4 , respectively ( Scheme 1 ).","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Catalyst_Reagents', 'O', 'O', 'O', 'O', 'B-Prod', 'O', 'B-Yield', 'I-Yield', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Reactants', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"The three MOM groups in each molecule were then removed without diﬃculty under acidic conditions to generate compounds 5 ( 75 % ) and <Prod*6*Prod> ( 92 % ) from 3 and 4 , respectively ( Scheme 1 ).","The three MOM groups in each molecule were then removed without diﬃculty under <Catalyst_Reagents*acidic*Catalyst_Reagents> conditions to generate compounds 5 ( 75 % ) and <Prod*6*Prod> ( <Yield*92 %*Yield> ) from 3 and <Reactants*4*Reactants> , respectively ( Scheme 1 ).","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Catalyst_Reagents', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Prod', 'O', 'B-Yield', 'I-Yield', 'O', 'O', 'O', 'O', 'B-Reactants', 'O', 'O', 'O', 'O', 'O', 'O']"
"As a proof of principle , the MOP , DMOP , and TMOP protecting groups of the 1,4-azasilepan-7-ones 3a−3c were removed by treatment with hydrogen chloride in dichloro- methane at 20 ° C to give the corresponding <Prod*4-chloro-1,4- azasilepan-7-one*Prod> 6 ( Scheme 3 ).","As a proof of principle , the MOP , DMOP , and TMOP protecting groups of the <Reactants*1,4-azasilepan-7-ones*Reactants> <Reactants*3a−3c*Reactants> were removed by treatment with <Catalyst_Reagents*hydrogen chloride*Catalyst_Reagents> in <Solvent*dichloro- methane*Solvent> at <Temperature*20 ° C*Temperature> to give the corresponding <Prod*4-chloro-1,4- azasilepan-7-one*Prod> 6 ( Scheme 3 ).","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Reactants', 'B-Reactants', 'O', 'O', 'O', 'O', 'O', 'B-Catalyst_Reagents', 'I-Catalyst_Reagents', 'O', 'B-Solvent', 'I-Solvent', 'O', 'B-Temperature', 'I-Temperature', 'I-Temperature', 'O', 'O', 'O', 'O', 'B-Prod', 'I-Prod', 'O', 'O', 'O', 'O', 'O']"
"As a proof of principle , the MOP , DMOP , and TMOP protecting groups of the 1,4-azasilepan-7-ones 3a−3c were removed by treatment with hydrogen chloride in dichloro- methane at 20 ° C to give the corresponding 4-chloro-1,4- azasilepan-7-one <Prod*6*Prod> ( Scheme 3 ).","As a proof of principle , the MOP , DMOP , and TMOP protecting groups of the <Reactants*1,4-azasilepan-7-ones*Reactants> <Reactants*3a−3c*Reactants> were removed by treatment with <Catalyst_Reagents*hydrogen chloride*Catalyst_Reagents> in <Solvent*dichloro- methane*Solvent> at <Temperature*20 ° C*Temperature> to give the corresponding 4-chloro-1,4- azasilepan-7-one <Prod*6*Prod> ( Scheme 3 ).","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Reactants', 'B-Reactants', 'O', 'O', 'O', 'O', 'O', 'B-Catalyst_Reagents', 'I-Catalyst_Reagents', 'O', 'B-Solvent', 'I-Solvent', 'O', 'B-Temperature', 'I-Temperature', 'I-Temperature', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Prod', 'O', 'O', 'O', 'O']"
