documentId,paragraphText,sorted_compounds
US05817652,"Tosyl chloride (142.2 g, Aldrich) was added to an ice-chilled solution of the product from step (a) (102.7 g) dissolved in pyridine (175 ml. Aldrich). The reaction mixture was stirred at ice bath temperature for six hours, then allowed to come to room temperature. The heterogeneous mixture was added to 1500 ml of a solution of brine and 1N HCl. stirred until solids appeared, filtered and washed with diethyl ether to give 194.6 g of a beige solid as the title product. 1H NMR consistent with the proposed structure.",Tosyl chloride | ice | product | pyridine | ice | brine | HCl | diethyl ether | beige solid | title product
US20050239849A1,"To a stirring slurry of 5-cyano-4-fluoro-2-methoxy-benzoic acid (1.92 g, 9.8 mmol) in dichloromethane (20 mL, 0.5 M) was added oxalyl chloride (2.57 mL, 29.5 mmol) and DMF (1 drop). The mixture was heated to 40° C. until the solution was clear (1-2 h). Next, the mixture was allowed to cool to room temperature, concentrated under reduced pressure, and then diluted with dichloromethane (20 mL, 0.5 M). To the stirring mixture at 0° C. was added diisopropylethyl amine (4.3 mL, 24.6 mmol) followed by 3-nitrobenzylamine hydrochloride salt (2.78 g, 14.8 mmol). The stirring under nitrogen, the solution was gradually warmed to room temperature and stirred overnight. The mixture was then diluted with dichloromethane and washed with 2N HCl (3×25 mL) and saturated aq NaCl (2×25 mL). The organic layer was dried over Na2SO4, filtered, and concentrated to afford a yellow oil. Purification by MPLC (10-100% ethyl acetate in heptane, 23 mL/min, 75 min) provided [5-cyano-4-fluoro-2-methoxy-N-(3-nitro-benzyl)-benzamide (2.0 g, 63%) as a yellow solid: 1H NMR (DMSO-ds, 300 MHz) δ 8.55 (d, J=7.5 Hz, 1H), 8.19 (9, 1H), 8.15 (d, J=8.4 Hz, 1H), 7.96 (bd s, 1H), 7.70 (d, J=6.3 Hz, 1H), 7.54 (t, J=8.0 Hz, 5H), 6.86 (d, J=10.5 Hz, 1H), 4.76 (d, J=5.4 Hz, 1H), 4.07 (d, J=1.2 Hz, 3H). Step 4: 5-Cyano-4-fluoro-2-hydroxy-N-(3-nitro-benzyl)-benzamide",5-cyano-4-fluoro-2-methoxy-benzoic acid | dichloromethane | oxalyl chloride | DMF | dichloromethane | diisopropylethyl amine | 3-nitrobenzylamine hydrochloride salt | nitrogen | dichloromethane | HCl | NaCl | Na2SO4 | ethyl acetate | heptane | 5-cyano-4-fluoro-2-methoxy-N-(3-nitro-benzyl)-benzamide
US20160120841A1,"A solution of the product from Example 92B (0.23 g, 0.635 mmol) was dissolved in tetrahydrofuran (5 mL), treated with water (0.5 mL), treated with triphenylphosphine (0.333 g, 1.269 mmol) and heated at 65° C. for 1 hour. The mixture was cooled and concentrated. The residue was dissolved in tert-butyl methyl ether (20 mL), washed with brine, dried (MgSO4), filtered, concentrated, and chromatographed on silica gel eluted with a gradient of 0%-100% [3:1 ethyl acetate:ethanol] in ethyl acetate, then eluted with 75:25:2 ethyl acetate:ethanol:saturated NH4OH solution to provide the title compound (0.15 g, 0.446 mmol, 70.3% yield). 1H NMR (400 MHz, CDCl3) δ ppm 7.41 (dd, J=8.6, 6.7 Hz, 1H), 6.64 (td, J=8.4, 2.6 Hz, 1H), 6.54 (dd, J=10.2, 2.6 Hz, 1H), 4.01 (dd, J=10.9, 6.2 Hz, 1H), 3.94-3.77 (m, 2H), 3.31 (t, J=12.4 Hz, 1H), 3.07 (t, J=12.3 Hz, 1H), 2.07 (dd, J=13.4, 6.2 Hz, 1H), 1.85-1.61 (m, 6H), 1.54-1.41 (m, 10H).",product | tetrahydrofuran | water | triphenylphosphine | tert-butyl methyl ether | brine | MgSO4 | silica gel | ethyl acetate | ethanol | ethyl acetate | ethyl acetate | ethanol | NH4OH | title compound
US06472120B1,"200 mL of diethyl ether was put into a round-neck flask, 41.5 g of 2-methyl-2-adamantanol and 27.6 g of tetraethyl amine were added thereto and then 22.6 g of acryloyl chloride was dropped. The reactant was reacted at room temperature for about 12 hours and then filtered using diethyl ether. Subsequently, the solvent was removed by an evaporator and then the reactant product was obtained using vacuum distillation (yield: 55%).",diethyl ether | 2-methyl-2-adamantanol | tetraethyl amine | acryloyl chloride
US20140315917A1,"A biphasic mixture of 4-aminotetrahydropyran hydrochloride (1.0 g, 7.27 mmol) in EtOAc (20 mL) and satd. NaHCO3 (20 mL) was treated with isopropenyl chloroformate (0.874 mL, 7.99 mmol), stirred at RT for 2 h and the layers separated. The aqueous layer was extracted with EtOAc (1×) and the combined organics were washed with brine, dried over Na2SO4 and concentrated to dryness to afford prop-1-en-2-yl(tetrahydro-2H-pyran-4-yl)carbamate (1.2 g, 89%). 1H NMR (400 MHz, DMSO-d6): δ 7.48 (d, J=7.7 Hz, 1H), 4.57 (d, J=7.9 Hz, 2H), 3.80-3.78 (m, 2H), 3.51-3.40 (m, 1H), 3.33-3.25 (m, 2H), 1.83 (s, 3H), 1.69 (m, 2H), 1.43-1.32 (m, 2H).",4-aminotetrahydropyran hydrochloride | EtOAc | NaHCO3 | isopropenyl chloroformate | EtOAc | brine | Na2SO4 | prop-1-en-2-yl(tetrahydro-2H-pyran-4-yl)carbamate
US09120749B2,"Following general procedure F, {6-bromo-4-[4-(2-(dimethylamino)-1-hydroxyethyl)phenylamino]quinolin-3-yl}(cyclopropyl)methanone (50 mg, 0.110 mmol) was reacted with 2,6-dichloro-4-(4,4,5,5-tetramethyl-1,3,2-dioxaborolan-2-yl)phenol (48 mg, 0.165 mmol) to afford the desired product (41 mg, 69%) as a yellow solid: 1H NMR (300 MHz, CD3OD+TFA-d) δ 9.38 (s, 1H), 8.22 (dd, J=8.8, 2.0 Hz, 1H), 8.07-7.98 (m, 2H), 7.65 (d, J=8.4 Hz, 2H), 7.48 (d, J=8.4 Hz, 2H), 7.38 (s, 2H), 5.18 (dd, J=9.8, 4.3 Hz, 1H), 3.25-3.14 (m, 2H), 3.02 (s, 3H), 2.95 (s, 3H), 2.86-2.79 (m, 1H), 1.22-1.11 (m, 4H); ESI MS m/z 536 [C29H27Cl2N3O3+H]+; HPLC 95.1% (AUC), tR=11.42 min.","{6-bromo-4-[4-(2-(dimethylamino)-1-hydroxyethyl)phenylamino]quinolin-3-yl}(cyclopropyl)methanone | 2,6-dichloro-4-(4,4,5,5-tetramethyl-1,3,2-dioxaborolan-2-yl)phenol | desired product"
US06518423B1,"To a solution of 1.3 g of N-(10-methoxymethyl-10H-pyrazino[2,3-b][1,4]benzothiazin-8-ylmethyl)phthalimide in 20 ml of ethanol was added 5 ml of hydrazine monohydrate and the resulting mixture was heated to 60° C. for 10 minutes. After distilling off the solvent under reduced pressure, the residue was distributed into a 5% aqueous solution of sodium hydroxide and ethyl acetate. The organic layer was extracted and the extract was dried over potassium carbonate. After distilling off the solvent under reduced pressure, the obtained residue was purified by silica gel column chromatography (eluted with dichloromethane/methanol/aqueous ammonia) to thereby give 890 mg of the title compound as a yellow oily substance.","N-(10-methoxymethyl-10H-pyrazino[2,3-b][1,4]benzothiazin-8-ylmethyl)phthalimide | ethanol | hydrazine monohydrate | potassium carbonate | silica gel | dichloromethane/methanol | title compound"
US06352985B1,"A mixture of 0.400 g of N-benzenesulfonyl-4-amino-3-(biphenyl-4-ylmethylamino)benzamide and 2 ml of formic acid was stirred at 90° C. for 3 hours. The reaction solution was concentrated, and was precipitated with methanol. The crystals precipitated were separated through filtration, and were dried to give 0.243 g of 6-benzenesulfonylcarbamoyl-1-(biphenyl-4-ylmethyl)benzimidazole (241).",N-benzenesulfonyl-4-amino-3-(biphenyl-4-ylmethylamino)benzamide | formic acid | methanol | 6-benzenesulfonylcarbamoyl-1-(biphenyl-4-ylmethyl)benzimidazole
US20140243283A1,"To a stirred solution of the crude Compound 202 from Step I in pyridine (9 mL) at RT is sequentially added DMAP (12 mg, 0.098 mmol) and acetic anhydride (3.8 mL, 40.3 mmol) at RT. The mixture is stirred for 16 h, diluted with water (40 mL), extracted withEtOAc (3×30 mL). The combined extracts are washed with aqueous 1N HCl (3×20 mL), brine, passed through phase separator and concentrated. The residue is purified on Biotage™ SNAP silica gel cartridge (100 g) eluting with a gradient of EtOAC in Hex (10% to 20%, 8 CV; and 100%) as eluent to afford the title compound (1.690 g, 86%) as a beige foam. To a stirred solution of the latter in EtOAc (10 mL) is added 300 mg of SiliaMetS Thiol (Cat#R51030B from Silicycle) (1.42 mmol/g) and the mixture is stirred at RT for 3 h, filtered, washed with EtOAc (15 mL) and concentrated. The filtrate is treated one more time with SiliaMetS Thio to afford the title compound (1.600 g).",crude Compound 202 | pyridine | DMAP | acetic anhydride | water | HCl | brine | silica gel | title compound
US20060106034A1,"The ethyl 2-{8-[2-(4-isopropyl-1,3-thiazol-2-yl)ethyl]-4-oxo-4H-pyrido[1,2-a]-pyrimidin-3-yloxy)acetate (41 mg) obtained in (A) was dissolved in tetrahydrofuran (1 ml) and methanol (300 ml), added with a solution of lithium hydroxide (5 mg) dissolved in water (300 ml), and then the mixture was stirred at room temperature for 1 hour, and the solvent was concentrated under reduced pressure. The residue was distributed between ether and water, and the aqueous layer was separated and made pH 3 with hydrochloric acid, and then extracted with ethyl acetate. The organic layer was dried over sodium sulfate. After the solvent was evaporated, the residue was purified by silica gel column chromatography to obtain the title compound (quantitative).","ethyl 2-{8-[2-(4-isopropyl-1,3-thiazol-2-yl)ethyl]-4-oxo-4H-pyrido[1,2-a]-pyrimidin-3-yloxy)acetate | (A) | tetrahydrofuran | methanol | lithium hydroxide | water | ethyl acetate | sodium sulfate | silica gel | title compound"
US05795562,"Potassium tert. butoxide (5.0 g, 0.045 mol ) was added to a solution of methacrylic acid (3.87 g, 0.045 mol) in DMF (150 ml). Chloromethyl acetate3 (4.86 g, 0.045 mol) was added to the resulting suspension. 18crown-6 (0.9 g, 3.45 mmol) was then added and the reaction mixture was left with stirring at room temperature for 4 days. The reaction mixture was filtered end the solvent was removed under reduced pressure. The residue was dissolved in chloroform (100 ml) and washed with saturated aqueous sodium hydrogen carbonate (50 ml) and water (50 ml). The organic phase was dried (MgSO4) and the solvent removed under reduced pressure. Flash chromatography gave 5.19 g (75 %) of the title product.",Potassium tert. butoxide | methacrylic acid | DMF | Chloromethyl | 18crown-6 | chloroform | sodium hydrogen carbonate | water | MgSO4 | title product
US05840919,"A heterogenous mixture of methanol (2 ml), CH2Cl2 (3 ml), 4-chloro-3-methoxybenzaldehyde (2 g, 11.7 mmol; prepared essentially as described by R. M. Riggs et al., J. Med. Chem., 30 1887, 1987.), trimethyl orthoformate (1.7 ml, 15.5 mmol) and a large crystal of p-toluenesulfonic acid was stirred at room temperature for one hour. Additional MeOH (1 ml) and a crystal of p-toluenesulfonic acid were added and the solution was warmed until homogenous. Upon completion of the reaction, the solution was stirred 5 min with excess solid NaHCO3 and rotory evaporated to remove solvents. The paste was dissolved in 40 ml EtOAC, partitioned against dilute NaHCO3 solution, and evaporated to yield a light brown oil. The reaction was repeated with another 2 g of 4-chloro-3-methoxybenzaldehyde and both product oils were combined to give 4.37 g (86%) of dimethyl acetal 3.",methanol | CH2Cl2 | 4-chloro-3-methoxybenzaldehyde | trimethyl orthoformate | p-toluenesulfonic acid | MeOH | p-toluenesulfonic acid | NaHCO3 | NaHCO3 | 4-chloro-3-methoxybenzaldehyde | dimethyl acetal
US05952321,"The above (S)-(-)-N-carbobenzyloxy-N-methyl-4-amino-α-methylbenzylamine (6.0 gm, assume 21 mmol) was dissolved in 2N sulfuric acid (63 mL) and cooled in an ice salt bath. A solution of sodium nitrite (1.6 gm, 23 mmol) in water (25 mL) was added over 15 min at 0-5° C. and the reaction stirred for another 0.5 hr. Toluene (100 mL) was then added and the reaction was rapidly heated to 80-85° C. on a steam bath. The reaction turned very dark and after 10 min was poured onto ice and extracted with 2 portions of ether. The ether layers were each washed with brine, combined, dried over sodium sulfate and evaporated. The residue was purified by flash chromatography using 20-30% ethyl acetate/hexanes to give 3.5 gm (58%) of the title compound.",(S)-(-)-N-carbobenzyloxy-N-methyl-4-amino-α-methylbenzylamine | sulfuric acid | ice | sodium nitrite | water | Toluene | ice | ether | brine | sodium sulfate | title compound
US20130261108A1,"A cold (0° C.) solution of (trans)-Methyl 2-(trifluoromethyl)cyclohexanecarboxylate (35.0 g, 166 mmol) in THF (250 mL) was treated with the slow addition of lithium aluminum hydride (216 mL, 1M in ether). The reaction stirred for 2 hours and then re-cooled to 0° C. and treated with the slow addition of 1N HCl (aq.). 1N HCl (aq.) was continuously added until a solution persisted. The reaction was extracted with ethyl acetate and the organic phase was dried (MgSO4), filtered, and concentrated to give a crude clear oil which was distilled (74-76° C., 0.1 Ton) to give the desired alcohol. 1H NMR (400 MHz, CDCl3) δ 3.78 (m, 1H), 3.67 (m, 1H), 2.34 (m, 1H), 2.13 (m, 1H), 1.91 (m, 1H), 1.74 (m, 1H), 1.69-1.56 (m, 3H), 1.55-1.31 (m, 4H); MS m/z 165.1 [M−H2O]+.",(trans)-Methyl 2-(trifluoromethyl)cyclohexanecarboxylate | THF | lithium aluminum hydride | HCl | HCl | ethyl acetate | MgSO4 | alcohol
US20160176850A1,"A mixture of 5-{[(trans)-3-fluoropiperidin-4-yl]methoxy}pyrimidin-4-amine (I-217) (60 mg, TFA salt, 0.18 mmol), N-(bicyclo[1.1.1]pent-1-yl)-6-chloro-2-{[(1S,2R)-2-cyanocyclopropyl]methoxy}pyrimidine-4-carboxamide (I-126) (63.5 mg, 0.199 mmol) and TEA (91.7 mg, 0.906 mmol) in THF (5 mL) was stirred at 40° C. for 2 hr. TLC (CH2Cl2:MeOH=10:1) showed the reaction was complete. The mixture was diluted with EtOAc (50 mL), washed with saturated aq. NH4Cl (25 mL), brine (25 mL), dried over anhydrous Na2SO4 and concentrated to give the crude product, which was purified by preparative TLC (CH2Cl2:MeOH=10:1) to give racemic 6-[(trans)-4-{[(4-aminopyrimidin-5-yl)oxy]methyl}-3-fluoropiperidin-1-yl]-N-(bicyclo[1.1.1]pent-1-yl)-2-{[(1S,2R)-2-cyanocyclopropyl]methoxy}pyrimidine-4-carboxamide (42 mg, 92% purity by HPLC) as a white solid.","5-{[(trans)-3-fluoropiperidin-4-yl]methoxy}pyrimidin-4-amine | N-(bicyclo[1.1.1]pent-1-yl)-6-chloro-2-{[(1S,2R)-2-cyanocyclopropyl]methoxy}pyrimidine-4-carboxamide | TEA | THF | CH2Cl2 | MeOH | EtOAc | NH4Cl | brine | Na2SO4 | crude product | CH2Cl2 | MeOH | racemic 6-[(trans)-4-{[(4-aminopyrimidin-5-yl)oxy]methyl}-3-fluoropiperidin-1-yl]-N-(bicyclo[1.1.1]pent-1-yl)-2-{[(1S,2R)-2-cyanocyclopropyl]methoxy}pyrimidine-4-carboxamide"
US09174992B2,"To a solution of cis-3-((tert-butoxycarbonyl)amino)cyclobutyl methanesulfonate (29 g, 109 mmol) in DMF (100 mL) was added sodium azide (5.68 mL, 162 mmol) portionwise and the mixture stirred at 85° C. for 18 h. After cooling, the reaction mixture was diluted with water (200 mL) and extracted with EtOAc (3×100 mL). The combined organic was washed with water (2×100 mL) and brine, dried over Na2SO4 and evaporated in vacuo to give the desired product tert-butyl(cis-3-azidocyclobutyl)carbamate (22 g, 104 mmol, 95% yield) that was used in the next step without further purification. 1H NMR (400 MHz, CHLOROFORM-d) δ ppm 4.68 (br. s., 1 H), 3.87 (br. s., 1 H), 3.44-3.68 (m, 1 H), 2.75 (d, J=6.85 Hz, 2 H), 1.90 (q, J=9.19 Hz, 2 H), 1.44 (s, 10 H).",cis-3-((tert-butoxycarbonyl)amino)cyclobutyl methanesulfonate | DMF | sodium azide | water | EtOAc | water | brine | Na2SO4 | desired product | tert-butyl(cis-3-azidocyclobutyl)carbamate
US20070111988A1,"Dissolve (4-{6-methoxy-3-[4-(2-piperidin-1-yl-ethoxy)-phenoxy]-benzo[b]thiophen-2-yl}-phenyl)-phenyl-methanone hydrochloride (0.30 g, 0.5 mmol) in CH2Cl2 (20 mL). Cool the solution to 0° C. and add BBr3 (1.89 mL, 1.89 mmol, 1M in CH2Cl2). Stir at 0° C. for 30 minutes, then warm to ambient temperature over 2 hours and stir another 2 hours. Partition between CH2Cl2 (100 mL) and saturated aqueous sodium bicarbonate solution (20 mL). Separate the organic layer and wash with brine solution (50 mL), dry over magnesium sulfate, filter and concentrate in vacuo. Purify the residue by column chromatography using a silica gel column eluting with 1:1 hexane:ethyl acetate+2% 7M ammonia/methanol to obtain 0.093 g (31%) (4-{6-Hydroxy-3-[4-(2-piperidin-1-yl-ethoxy)-phenoxy]-benzo[b]thiophen-2-yl}-phenyl)-phenyl-methanone: mass spectrum (ion spray): m/z=550.2 (M+H).",(4-{6-methoxy-3-[4-(2-piperidin-1-yl-ethoxy)-phenoxy]-benzo[b]thiophen-2-yl}-phenyl)-phenyl-methanone hydrochloride | CH2Cl2 | BBr3 | CH2Cl2 | sodium bicarbonate | brine | magnesium sulfate | hexane | ethyl acetate | (4-{6-Hydroxy-3-[4-(2-piperidin-1-yl-ethoxy)-phenoxy]-benzo[b]thiophen-2-yl}-phenyl)-phenyl-methanone
US20100016379A1,"2,3-dimethoxybenzoic acid (1 equivalent), benzylamine (1.2 equivalent) and HATU (1.2 equivalent) are reacted in dichloromethane for 1 hour at room temperature to give N-benzyl-2,3-dimethoxybenzamide (90%).","2,3-dimethoxybenzoic acid | benzylamine | HATU | dichloromethane | N-benzyl-2,3-dimethoxybenzamide"
US08759335B2,"1-Benzo[1,3]dioxol-5-yl-cyclopropanecarboxylic acid (1.87 g, 9.08 mmol) was dissolved in thionyl chloride (5 mL) under nitrogen for 30 minutes. A catalytic amount of N,N-dimethylformamide was added and stirring continued for an additional 30 minutes. The excess thionyl chloride was evaporated and the resulting residue was dissolved in 1,4 dioxane (15 mL). This solution was slowly added under nitrogen to 5-(2-methoxy-benzyl)-thiazol-2-ylamine (2.00 g, 9.08 mmol) dissolved in 1,4 dioxane (20 mL) containing triethylamine (3.5 mL, 25 mmol). The solution was allowed to stir for 2 hours. The reaction mixture was filtered, the precipitate was washed three times with 1,4 dioxane (20 mL), and the combined filtrate was evaporated to dryness and purified by column chromatography on silica gel using a gradient of 0-30% ethyl acetate in hexanes. The pure fractions were combined and evaporated to dryness to yield an off-white solid. The product was recrystallized twice from ethyl acetate/hexanes to yield the pure product (2.01 g, 4.92 mmol, 54.2%). ESI-MS m/z calc. 408.11. found 409.3 (M+1)+. Retention time of 3.48 minutes. 1H NMR (400 MHz, DMSO-d6) δ 1.11 (m, 2H), 1.43 (m, 2H), 3.80 (s, 3H), 3.97 (s, 2H), 6.01 (s, 2H), 6.87 (m, 3H), 6.98 (m, 2H), 7.16 (m, 2H), 7.22 (m, 1H), 10.76 (s, 1H).","1-Benzo[1,3]dioxol-5-yl-cyclopropanecarboxylic acid | thionyl chloride | nitrogen | N,N-dimethylformamide | thionyl chloride | 1,4 dioxane | nitrogen | 5-(2-methoxy-benzyl)-thiazol-2-ylamine | 1,4 dioxane | triethylamine | 1,4 dioxane | silica gel | ethyl acetate | hexanes | product | ethyl acetate/hexanes"
US07230007B2,"12.36 cm3 (87.65 mmol) of trifluoroacetic anhydride were added to 4.3 g (17.53 mmol) of 1-(isoquinolin-1-yl)-1H-pyrrolo[2,3-b]pyridine in 50 cm3 of dimethylformamide under an argon atmosphere at a temperature in the region of 20° C. After addition of the trifluoroacetic anhydride was completed, stirring was continued at a temperature in the region of 20° C. for 12 h and then the reaction mixture was concentrated to dryness under reduced pressure (2.7 kPa) at a temperature in the region of 60° C. The residue was rapidly added to 70 cm3 of water, and sodium hydrogencarbonate was gradually added until a pH of 7–8 was reached. The solid that formed was filtered off, rinsed with 4 times 25 cm3 of water and then dried in a desiccator under reduced pressure (2.7 kPa) at a temperature in the region of 20° C. 5.31 g of 3-trifluoroacetyl-1-(isoquinolin-1-yl)-1H-pyrrolo[2,3-b]pyridine were thus obtained in the form of a brown solid melting at 210° C. which was used directly in the following stage.","trifluoroacetic anhydride | 1-(isoquinolin-1-yl)-1H-pyrrolo[2,3-b]pyridine | dimethylformamide | argon | trifluoroacetic anhydride | water | sodium hydrogencarbonate | solid | water | 3-trifluoroacetyl-1-(isoquinolin-1-yl)-1H-pyrrolo[2,3-b]pyridine"
