file_name,Paragraph,IUPAC,smiles,1H NMR text,13C NMR text,1H NMR conditions,1H NMR data,13C NMR conditions,13C NMR data
PMC6478010,"3,10-dimethoxy-6-(trichloromethyl)phenanthridine (8i)Yellow solid; Yield 37%; Mp (149.9–150.9°C). 1H NMR (400 MHz, CDCl3): δ 9.46 (d, J = 9.5 Hz, 1H), 8.60 (d, J = 8.5 Hz, 1H), 7.72–7.56 (m, 2H), 7.41–7.29 (m, 2H), 4.16 (s, 3H), 4.02 (s, 3H); 13C NMR (101 MHz, DMSO) δ 159.78, 157.90, 152.59, 142.64, 129.33, 127.12, 125.28, 120.88, 120.27, 120.03, 118.54, 113.19, 110.92, 56.63, 55.97; HRMS (ESI) m/z 356.0009 (M+H). ","3,10-dimethoxy-6-(trichloromethyl)phenanthridine",ClC(C1=C2C=CC=C(OC)C2=C(C=CC(OC)=C3)C3=N1)(Cl)Cl,"1H NMR (400 MHz, CDCl3): δ 9.46 (d, J = 9.5 Hz, 1H), 8.60 (d, J = 8.5 Hz, 1H), 7.72–7.56 (m, 2H), 7.41–7.29 (m, 2H), 4.16 (s, 3H), 4.02 (s, 3H)","13C NMR (101 MHz, DMSO) δ 159.78, 157.90, 152.59, 142.64, 129.33, 127.12, 125.28, 120.88, 120.27, 120.03, 118.54, 113.19, 110.92, 56.63, 55.97","400 MHz, CDCl3","9.46, 8.60, 7.72–7.56, 7.41–7.29, 4.16, 4.02","101 MHz, DMSO","159.78, 157.90, 152.59, 142.64, 129.33, 127.12, 125.28, 120.88, 120.27, 120.03, 118.54, 113.19, 110.92, 56.63, 55.97"
PMC6269961," Dimethylphenacylsulfonium bromide (3a). Yield: 69%, mp 145–147 °C (lit. [3] 148–152 °C). 1H-NMR (DMSO-d6) δ 8.03 (d, 2H, J = 7.5 Hz, Ar-H), 7.8 (t, J = 7.4 Hz, 1H, Ar-H), 7.64 (t, J = 7.7 Hz, 2H, Ar-H), 5.53 (s, 2H, CH2), 2.99 (s, 6H, 2CH3); 13C-NMR (DMSO-d6) δ 191.37, 133.96, 135.09, 129.22, 128.70, 52.88, 24.63; MS (ESI) m/z: 180.9 [C10H13OS]+. ",Dimethylphenacylsulfonium bromide,O=C(C1=CC=CC=C1)C[S+](C)C.[Br-],"1H-NMR (DMSO-d6) δ 8.03 (d, 2H, J = 7.5 Hz, Ar-H), 7.8 (t, J = 7.4 Hz, 1H, Ar-H), 7.64 (t, J = 7.7 Hz, 2H, Ar-H), 5.53 (s, 2H, CH2), 2.99 (s, 6H, 2CH3)","13C-NMR (DMSO-d6) δ 191.37, 133.96, 135.09, 129.22, 128.70, 52.88, 24.63",DMSO-d6,"8.03, 7.8, 7.64, 5.53, 2.99",DMSO-d6,"191.37, 133.96, 135.09, 129.22, 128.70, 52.88, 24.63"
PMC10142904," 2-{[5-(Adamantan-1-yl)-1,3,4-thiadiazol-2-yl]-imino}-5-(2,3-difluorobenzylidene)-1,3-thiazolidin-4-one 10. Yield, 60%. Rf = 0.56 (petroleum ether: ethyl acetate = 1:1). 1H NMR (500 MHz, DMSO-d6) δ 10.15 (s, 1H, NH), 7.60 (s, 4H), 2.03 (s, 1H), 1.97 (q, J = 8.9, 10.6 Hz, 6H), 1.88 (d, J = 2.8 Hz, 1H), 1.72 (q, J = 3.9, 4.6 Hz, 7H).13C NMR (75 MHz, DMSO-d6) δ 190.75, 180.63, 177.27, 160.21, 136.27, 136.11, 130.25, 130.09, 129.23, 129.07, 127.76, 115.54, 40.46, 38.71 (3C), 36.01 (3C), 31.81, 30.36 (2C). Anal.Calcd. For C22H20F2N4OS2 (%). C, 57.62; H, 4.40; N, 12.22. Found: C, 57.58; H, 4.47; N, 12.19.  3.2. Effect on Mouse Paw Edema in Carrageenan-Induced ","2-{[5-(Adamantan-1-yl)-1,3,4-thiadiazol-2-yl]-imino}-5-(2,3-difluorobenzylidene)-1,3-thiazolidin-4-one",O=C1NC(SC1=CC2=CC=CC(F)=C2F)=NC3=NN=C(C45CC6CC(C5)CC(C6)C4)S3,"1H NMR (500 MHz, DMSO-d6) δ 10.15 (s, 1H, NH), 7.60 (s, 4H), 2.03 (s, 1H), 1.97 (q, J = 8.9, 10.6 Hz, 6H), 1.88 (d, J = 2.8 Hz, 1H), 1.72 (q, J = 3.9, 4.6 Hz, 7H)","13C NMR (75 MHz, DMSO-d6) δ 190.75, 180.63, 177.27, 160.21, 136.27, 136.11, 130.25, 130.09, 129.23, 129.07, 127.76, 115.54, 40.46, 38.71 (3C), 36.01 (3C), 31.81, 30.36 (2C)","500 MHz, DMSO-d6","10.15, 7.60, 2.03, 1.97, 1.88, 1.72","75 MHz, DMSO-d6","190.75, 180.63, 177.27, 160.21, 136.27, 136.11, 130.25, 130.09, 129.23, 129.07, 127.76, 115.54, 40.46, 38.71, 36.01, 31.81, 30.36"
PMC10095930,"(3S,5R)-(+)-4-(2,2-Diethoxyethyl)-3-(3,4-dimethoxyphenyl)-5-phenyl-1,4-oxazin-2-one (49) (minor isomer)  [α]D + 60.2 (c 0.52, MeOH).  1H NMR (400 MHz, CDCl3) δ 7.50–7.53 (m, 2H), 7.42–7.32 (m, 4H), 7.28–7.25 (m, 1H), 6.91 (d, J = 8.3 Hz, 1H), 5.05 (t, J = 0.8 Hz, 1H), 4.49 (t, J = 5.3 Hz, 1H), 4.28 (dd, J = 10.7, 2.8 Hz, 1H), 4.22 (t, J = 10.7 Hz, 1H), 4.12 (dd, J = 10.6, 2.8 Hz, 1H), 3.94 (s, 3H), 3.90 (s, 3H), 3.53–3.42 (m, 2H), 3.36–3.28 (m, 1H), 3.17–3.24 (m, 1H), 2.85 (dd, J = 5.1, 14.3 Hz, 1H), 2.80 (dd, J = 5.5, 14.4 Hz, 1H), 1.13 (t, J = 7.0 Hz, 3H), 1.02 (t, J = 7.1 Hz, 3H). 13C NMR (100 MHz, CDCl3) δ 170.3, 149.0, 148.6, 137.5, 131.3, 128.8, 128.5, 128.0, 118.9, 111.0, 110.3, 101.1, 70.8, 66.3, 63.0, 62.7, 61.8, 55.9, 55.9, 55.5, 15.3, 15.1.  IR (KBr): ṽ = 2974, 2898, 1748, 1513, 1464, 1262. ","(3S,5R)-(+)-4-(2,2-Diethoxyethyl)-3-(3,4-dimethoxyphenyl)-5-phenyl-1,4-oxazin-2-one",O=C1OC=C(C2=CC=CC=C2)N(CC(OCC)OCC)[C@H]1C3=CC=C(OC)C(OC)=C3,"1H NMR (400 MHz, CDCl3) δ 7.50–7.53 (m, 2H), 7.42–7.32 (m, 4H), 7.28–7.25 (m, 1H), 6.91 (d, J = 8.3 Hz, 1H), 5.05 (t, J = 0.8 Hz, 1H), 4.49 (t, J = 5.3 Hz, 1H), 4.28 (dd, J = 10.7, 2.8 Hz, 1H), 4.22 (t, J = 10.7 Hz, 1H), 4.12 (dd, J = 10.6, 2.8 Hz, 1H), 3.94 (s, 3H), 3.90 (s, 3H), 3.53–3.42 (m, 2H), 3.36–3.28 (m, 1H), 3.17–3.24 (m, 1H), 2.85 (dd, J = 5.1, 14.3 Hz, 1H), 2.80 (dd, J = 5.5, 14.4 Hz, 1H), 1.13 (t, J = 7.0 Hz, 3H), 1.02 (t, J = 7.1 Hz, 3H)","13C NMR (100 MHz, CDCl3) δ 170.3, 149.0, 148.6, 137.5, 131.3, 128.8, 128.5, 128.0, 118.9, 111.0, 110.3, 101.1, 70.8, 66.3, 63.0, 62.7, 61.8, 55.9, 55.9, 55.5, 15.3, 15.1","400 MHz, CDCl3","7.50–7.53, 7.42–7.32, 7.28–7.25, 6.91, 5.05, 4.49, 4.28, 4.22, 4.12, 3.94, 3.90, 3.53–3.42, 3.36–3.28, 3.17–3.24, 2.85, 2.80, 1.13, 1.02","100 MHz, CDCl3","170.3, 149.0, 148.6, 137.5, 131.3, 128.8, 128.5, 128.0, 118.9, 111.0, 110.3, 101.1, 70.8, 66.3, 63.0, 62.7, 61.8, 55.9, 55.9, 55.5, 15.3, 15.1"
PMC10095984," To the mixture of N-methylpyrrole (0.81 g, 10 mmol) and TMEDA (1.42 g, 15 mmol) in 15 mL of dry diethyl ether, a solution of n-butyllithium (10.6 mL, 17 mmol, 1.6 M in hexane) was added dropwise, while a slow stream of N2 was passed through. Then, the resulting solution was refluxed for 1 h, and ClP(OEt)2 (1.56 g, 10 mmol) in 5 mL of Et2O was added dropwise with cooling in an ice bath. The reaction was then continued for 8 h at room temperature, and the solution was once again cooled in an ice bath followed by the slow addition of 3 mL of a 30% aqueous solution of H2O2. When the addition was complete, the flask contents were poured onto 30 mL of water. The crude product containing mostly compound 19 was extracted with CH2Cl2 (3 × 20 mL) and purified by column chromatography (silica/AcOEt) to yield 0.66 g (52%) of ethyl bis(1-methylpyrrol-2-yl)phosphinate as a colorless oil. 31P-NMR (202.46 MHz, CDCl3): δ = 14.92 ppm. 1H-NMR (500.14 MHz, CDCl3): δ = 1.30 (t, 3H, J = 7.05 Hz, POCH2CH3), 3.68 (s, 6H, NCH3), 4.08–4.13 (m, 2H, POCH2), 6.03–6.06 (m, 2H, ArH); 6.53 (td, 2H, J = 3.62 Hz, J = 1.70 Hz, ArH), 6.73–6.74 (m, 2H, ArH) ppm; 13C-NMR (125.76 MHz, CDCl3): 16.47 (d, J = 6.99 Hz), 36.09, 61.36 (d, J = 5.51 Hz), 108.20 (d, J = 13.42 Hz), 121.32 (d, J = 17.79 Hz), 122.48 (d, J = 179.35 Hz, CP), 129.38 (d, J = 6.95 Hz) ppm; HRMS (ESI + TOF) m/z: [M + H]+. Calcd. For C12H17N2O2P: 253.1106; found: 253.1112.  For all the spectral data, see the Supplementary Information. ",ethyl bis(1-methylpyrrol-2-yl)phosphinate,O=P(C1=CC=CN1C)(C2=CC=CN2C)OCC,"1H-NMR (500.14 MHz, CDCl3): δ = 1.30 (t, 3H, J = 7.05 Hz, POCH2CH3), 3.68 (s, 6H, NCH3), 4.08–4.13 (m, 2H, POCH2), 6.03–6.06 (m, 2H, ArH); 6.53 (td, 2H, J = 3.62 Hz, J = 1.70 Hz, ArH), 6.73–6.74 (m, 2H, ArH) ppm;","13C-NMR (125.76 MHz, CDCl3): 16.47 (d, J = 6.99 Hz), 36.09, 61.36 (d, J = 5.51 Hz), 108.20 (d, J = 13.42 Hz), 121.32 (d, J = 17.79 Hz), 122.48 (d, J = 179.35 Hz, CP), 129.38 (d, J = 6.95 Hz) ppm;","500.14 MHz, CDCl3","1.30, 3.68, 4.08–4.13, 6.03–6.06 ; 6.53, 6.73–6.74","125.76 MHz, CDCl3","16.47, 36.09, 61.36, 108.20, 121.32, 122.48, 129.38"
PMC6309922,"To a suspension of trans-4-hydroxyproline methyl ester (900 mg, 4.95 mmol) in CH2Cl2 (25 mL) were added DIPEA (1.41 mL, 10.9 mmol) and FmocCl (1.41 g, 5.45 mmol) at 0°C. After stirring at room temperature for 10 h, the reaction was quenched with water. The organic layer was separated and the aqueous layer was extracted with CH2Cl2. The combined organic layer was washed with brine, dried over MgSO4, filtered and concentrated under reduced pressure. The residue was subjected to silica gel column chromatography (55% to 75% ethyl acetate/hexane) to afford N-Fmoc-trans-4-hydroxyproline methyl ester (1.56 g, 86%) as a white solid. NMR signals were observed as 1:1 rotamers.  1H NMR (500 MHz, CDCl3): 7.75 (dd, J = 7.5, 2.5, 2H), 7.62-7.53 (m, 2H), 7.39 (t, J = 7.4 Hz, 2H), 7.30 (t, J = 7.4, 2H), 4.55-4.38 (m, 3H), 4.37-4.28 (m, 1H), 4.28-4.22 (m, 0.5H), 4.17-4.12 (m, 0.5H), 3.75-3.54 (m, 2H), 3.74 (s, 1.5H), 3.64 (s, 1.5H), 2.78 (br, 0.5H), 2.67 (br, 0.5H), 2.38-2.27 (m, 1H), 2.12-2.04 (m, 1H). 13C NMR (126 MHz, CDCl3) δ 173.20, 173.14, 155.14, 154.94, 144.10, 144.01, 143.85, 143.61, 141.36, 141.31, 127.78, 127.75, 127.16, 125.19, 125.10, 124.97, 120.05, 120.04, 120.01, 70.11, 69.24, 67.84, 67.69, 58.02, 57.66, 55.35, 54.72, 52.51, 52.45, 47.29, 47.21, 39.35, 38.46.  HRMS (ESI-TOF): m/z Calc. for C21H21NO5Na [M+Na]+: 390.1317, found: 390.1303. ",N-Fmoc-trans-4-hydroxyproline methyl ester,O[C@@H]1C[C@@H](C(OC)=O)N(C(OCC2C3=CC=CC=C3C4=CC=CC=C24)=O)C1,"1H NMR (500 MHz, CDCl3): 7.75 (dd, J = 7.5, 2.5, 2H), 7.62-7.53 (m, 2H), 7.39 (t, J = 7.4 Hz, 2H), 7.30 (t, J = 7.4, 2H), 4.55-4.38 (m, 3H), 4.37-4.28 (m, 1H), 4.28-4.22 (m, 0.5H), 4.17-4.12 (m, 0.5H), 3.75-3.54 (m, 2H), 3.74 (s, 1.5H), 3.64 (s, 1.5H), 2.78 (br, 0.5H), 2.67 (br, 0.5H), 2.38-2.27 (m, 1H), 2.12-2.04 (m, 1H)","13C NMR (126 MHz, CDCl3) δ 173.20, 173.14, 155.14, 154.94, 144.10, 144.01, 143.85, 143.61, 141.36, 141.31, 127.78, 127.75, 127.16, 125.19, 125.10, 124.97, 120.05, 120.04, 120.01, 70.11, 69.24, 67.84, 67.69, 58.02, 57.66, 55.35, 54.72, 52.51, 52.45, 47.29, 47.21, 39.35, 38.46","500 MHz, CDCl3","7.75, 7.62-7.53, 7.39, 7.30, 4.55-4.38, 4.37-4.28, 4.28-4.22, 4.17-4.12, 3.75-3.54, 3.74, 3.64, 2.78, 2.67, 2.38-2.27, 2.12-2.04","126 MHz, CDCl3","173.20, 173.14, 155.14, 154.94, 144.10, 144.01, 143.85, 143.61, 141.36, 141.31, 127.78, 127.75, 127.16, 125.19, 125.10, 124.97, 120.05, 120.04, 120.01, 70.11, 69.24, 67.84, 67.69, 58.02, 57.66, 55.35, 54.72, 52.51, 52.45, 47.29, 47.21, 39.35, 38.46"
PMC10219634," Fig. 5: Ring-opening reactions of electrophilic cyclopropanes with thiophenolates (data from [67, 68]) (Experimental procedure and analytical data for 2-(2-((4-methoxyphenyl)thio)ethyl)malononitrile [68]: A mixture of p-thiocresol (70.1 mg, 0.500 mmol) and potassium tert-butoxide (58.9 mg, 0.525 mmol) dissolved in DMSO (2 mL) was added to a solution of cyclopropane-1,1-dicarbonitrile (46.1 mg, 0.501 mmol) in DMSO (3 mL). The reaction mixture was stirred for 30 min at ambient temperature (ca. 22 °C). Then, an aqueous ammonium chloride solution (10 mL) was added. The mixture was extracted with diethyl ether (3 × 20 mL). The combined organic layers were washed with brine (20 mL), dried over magnesium sulfate, and the volatiles were removed in the vacuum. Purification by column chromatography (silica gel, eluent: pentane/ethyl acetate = 3/1, v/v) furnished 98.8 mg of 2-(2-((4-methoxyphenyl)thio)ethyl)malononitrile (yield: 85 %) as a viscous oil. 1H NMR (599 MHz, CDCl3): δ 7.37 (d, J = 8.8 Hz, 2 H), 6.88 (d, J = 8.8 Hz, 2 H), 4.15 (t, J = 7.4 Hz, 1 H), 3.81 (s, 3 H), 3.02 (t, J = 6.7 Hz, 2 H), 2.22 (q, J = 6.9 Hz, 2 H). 13C NMR (151 MHz, CDCl3): δ 160.1, 134.6, 123.0, 115.3, 112.3, 55.5, 32.6, 30.4, 20.8.).  Kinetic studies ",2-(2-((4-methoxyphenyl)thio)ethyl)malononitrile,N#CC(CCSC1=CC=C(OC)C=C1)C#N,"1H NMR (599 MHz, CDCl3): δ 7.37 (d, J = 8.8 Hz, 2 H), 6.88 (d, J = 8.8 Hz, 2 H), 4.15 (t, J = 7.4 Hz, 1 H), 3.81 (s, 3 H), 3.02 (t, J = 6.7 Hz, 2 H), 2.22 (q, J = 6.9 Hz, 2 H)","13C NMR (151 MHz, CDCl3): δ 160.1, 134.6, 123.0, 115.3, 112.3, 55.5, 32.6, 30.4, 20.8","599 MHz, CDCl3","7.37, 6.88, 4.15, 3.81, 3.02, 2.22","151 MHz, CDCl3","160.1, 134.6, 123.0, 115.3, 112.3, 55.5, 32.6, 30.4, 20.8"
PMC6225165," (E)-16-((1-(3-bromophenyl)-1H-1,2,3-triazol-4-yl)methylene)-3-hydroxy-10,13-dimethyl-1,3,4,7,8,9,10,11,12,13,15,16-dodecahydro-2H-cyclopenta[a]phenan- thren-17(14H)-one (2j) Yield 98%. 1H-NMR (300 MHz, CDCl3) δ 8.09 (s, 1H, triazole-H), 7.97 (d, J = 6 Hz, 1H, -CO-C=CH), 7.75 (dd, J1 = 6 Hz, J2 = 3 Hz, 1H, Ar-H), 7.63 (t, J = 3 Hz, 1H, Ar-H), 7.48–7.43 (m, 2H, Ar-H), 5.43 (s, 1H, C6-H), 3.57 (s, 1H, -OH), 3.22 (dd, J1 = 18 Hz, J2 = 6 Hz, 1H, C3-H), 2.57–2.46 (m, 1H), 2.38–2.25 (m, 3H), 2.06–1.86 (m, 9H), 1.52–1.40 (m, 3H), 1.15–1.06 (m, 4H), 1.01 (m, 3H); 13C-NMR (75 MHz, CDCl3) δ 209.31, 145.07, 141.06, 138.42, 137.55, 132.10, 131.22, 123.61, 123.42, 122.35, 120.91, 119.48, 119.10, 71.58, 50.35, 49.37, 47.72, 42.21, 37.16, 36.72, 31.56, 31.20, 30.98, 29.69, 20.42, 19.47, 14.29; ESI-HR MS (m/z): calcd. for C28H33BrN3O2+ [M + H]+: 522.1751; found: 522.1740. Purity: 98.860% by HPLC (A: H2O; B: methanol, graded: 60–100%), tR 20.073 min, λ: 292 nm. ","(E)-16-((1-(3-bromophenyl)-1H-1,2,3-triazol-4-yl)methylene)-3-hydroxy-10,13-dimethyl-1,3,4,7,8,9,10,11,12,13,15,16-dodecahydro-2H-cyclopenta[a]phenan-thren-17(14H)-one",O=C1/C(CC2C3CC=C4CC(O)CCC4(C)C3CCC12C)=C/C5=CN(C6=CC=CC(Br)=C6)N=N5,"1H-NMR (300 MHz, CDCl3) δ 8.09 (s, 1H, triazole-H), 7.97 (d, J = 6 Hz, 1H, -CO-C=CH), 7.75 (dd, J1 = 6 Hz, J2 = 3 Hz, 1H, Ar-H), 7.63 (t, J = 3 Hz, 1H, Ar-H), 7.48–7.43 (m, 2H, Ar-H), 5.43 (s, 1H, C6-H), 3.57 (s, 1H, -OH), 3.22 (dd, J1 = 18 Hz, J2 = 6 Hz, 1H, C3-H), 2.57–2.46 (m, 1H), 2.38–2.25 (m, 3H), 2.06–1.86 (m, 9H), 1.52–1.40 (m, 3H), 1.15–1.06 (m, 4H), 1.01 (m, 3H)","13C-NMR (75 MHz, CDCl3) δ 209.31, 145.07, 141.06, 138.42, 137.55, 132.10, 131.22, 123.61, 123.42, 122.35, 120.91, 119.48, 119.10, 71.58, 50.35, 49.37, 47.72, 42.21, 37.16, 36.72, 31.56, 31.20, 30.98, 29.69, 20.42, 19.47, 14.29","300 MHz, CDCl3","8.09, 7.97, 7.75, 7.63, 7.48–7.43, 5.43, 3.57, 3.22, 2.57–2.46, 2.38–2.25, 2.06–1.86, 1.52–1.40, 1.15–1.06, 1.01","75 MHz, CDCl3","209.31, 145.07, 141.06, 138.42, 137.55, 132.10, 131.22, 123.61, 123.42, 122.35, 120.91, 119.48, 119.10, 71.58, 50.35, 49.37, 47.72, 42.21, 37.16, 36.72, 31.56, 31.20, 30.98, 29.69, 20.42, 19.47, 14.29"
PMC6268051,"3.2. Synthesis (E)-3-Phenylpropyl-3-(3,4-Diacetoxyphenyl)acrylate (4). A mixture of diacetylcaffeic acid (2, 300 mg, 1.13 mmol), thionyl chloride (5 mL) and two drops of DMF was heated at reflux for 4 h. The excess thionyl chloride (SOCl2) was removed on a rotovap, and the residue was dissolved in dry CH2Cl2 (4 mL). To this solution was slowly added pyridine (1 mL) and 3-phenylpropan-1-ol (232.0 μL, 1.71 mmol, 1.3 eq.). The resulting mixture was stirred overnight at room temperature. After removal of solvents, the residue was dissolved in dichloromethane (25 mL), the organic extract was washed with water (2 × 20 mL), brine (2 × 20 mL), and then dried over MgSO4. The resulting residue was purified by silica gel circular chromatography using 5–15% EtOAc-hex to afford 314 mg (yield = 73%) of the desired derivative 4 as a white solid. M.p. = 66–67 °C; Rf = 0.60 (30% EtOAc–hex); 1H-NMR (CDCl3, 25 °C); δ (ppm): 7.63 (d, J = 16.01 Hz, 1H, =CHCar), 7.45–7.21 (m, 8H, Har), 6.41 (d, 15.97 Hz, 1H, =CHCO), 4.25 (t, J = 6.52 Hz, 2H, CH2(CH2)2Ph), 2.77 (t, J = 7.44 Hz, 2H, (CH2)2CH2Ph), 2.33 (s, 6H, 2 × OAc), 2.06 (quint., J = 6.52 Hz, 2H, CH2CH2CH2Ph); 13C-NMR (CDCl3, 25 °C); δ (ppm): 168.08, 168.00, 166.60, 143.48, 142.76, 142.45, 141.20, 133.33, 128.47, 128.44, 126.41, 126.03, 123.93, 122.73, 119.34, 64.06, 32.26, 30.27, 20.66, 20.63; HRMS m/z calc. for C22H22O6 + (Na+) : 405.1309; found: 405.1311. ","(E)-3-Phenylpropyl-3-(3,4-Diacetoxyphenyl)acrylate",O=C([O-])/C=C(CCCC1=CC=CC=C1)/C2=CC=C(OC(C)=O)C(OC(C)=O)=C2,"1H-NMR (CDCl3, 25 °C); δ (ppm): 7.63 (d, J = 16.01 Hz, 1H, =CHCar), 7.45–7.21 (m, 8H, Har), 6.41 (d, 15.97 Hz, 1H, =CHCO), 4.25 (t, J = 6.52 Hz, 2H, CH2(CH2)2Ph), 2.77 (t, J = 7.44 Hz, 2H, (CH2)2CH2Ph), 2.33 (s, 6H, 2 × OAc), 2.06 (quint., J = 6.52 Hz, 2H, CH2CH2CH2Ph)","13C-NMR (CDCl3, 25 °C); δ (ppm): 168.08, 168.00, 166.60, 143.48, 142.76, 142.45, 141.20, 133.33, 128.47, 128.44, 126.41, 126.03, 123.93, 122.73, 119.34, 64.06, 32.26, 30.27, 20.66, 20.63","CDCl3, 25 °C","7.63, 7.45–7.21, 6.41, 4.25, 2.77, 2.33, 2.06","CDCl3, 25 °C","168.08, 168.00, 166.60, 143.48, 142.76, 142.45, 141.20, 133.33, 128.47, 128.44, 126.41, 126.03, 123.93, 122.73, 119.34, 64.06, 32.26, 30.27, 20.66, 20.63"
PMC6272828," 6-Oxo-6H-Indolo [3,2,1-de] [1,5] naphthyridin-10-yl 1-naphthoate (7q): Yield: 83%; white powder; m.p. 221.3–222.4 °C; IR, υmax (KBr) cm−1: 1732 (C=O), 1678 (ester), 1420 (C=N). UV λmax (lg ε) (DCM) 364 (4.57) nm, 382 (4.55) nm. 1H-NMR (500 MHz, CDCl3) δ 9.06 (dd, J = 8.6, 1.1 Hz, 1H), 8.83 (d, J = 5.0 Hz, 1H), 8.74 (d, J = 8.7 Hz, 1H), 8.55 (dd, J = 7.3, 1.3 Hz, 1H), 8.14 (dt, J = 8.2, 1.1 Hz, 1H), 8.07 (d, J = 2.3 Hz, 1H), 8.03 (d, J = 9.8 Hz, 1H), 7.97–7.92 (m, 2H), 7.68–7.55 (m, 4H), 7.00 (d, J = 9.8 Hz, 1H). 13C-NMR (125 MHz, CDCl3) δ 165.8, 159.4, 148.7, 146.0, 139.7, 137.1, 136.5, 134.8, 134.0, 132.6, 131.8, 131.5, 129.8, 129.0, 128.8, 128.4, 126.6, 125.6, 125.6, 125.3, 124.7, 124.6, 118.1, 116.6, 116.4. ESI-MS m/z: [M + H]+(found) = 391.39, [M + H]+(calcd) = 391.40; Elemental analysis calculated for C25H14N2O3 (%): C, 76.92; H, 3.61; N, 7.18 (found: C, 76.99; H, 3.57; N, 7.24). ","6-Oxo-6H-Indolo [3,2,1-de] [1,5] naphthyridin-10-yl 1-naphthoate",O=C(OC1=CC(C2=CC=NC3=C2N4C(C=C3)=O)=C4C=C1)C5=C6C=CC=CC6=CC=C5,"1H-NMR (500 MHz, CDCl3) δ 9.06 (dd, J = 8.6, 1.1 Hz, 1H), 8.83 (d, J = 5.0 Hz, 1H), 8.74 (d, J = 8.7 Hz, 1H), 8.55 (dd, J = 7.3, 1.3 Hz, 1H), 8.14 (dt, J = 8.2, 1.1 Hz, 1H), 8.07 (d, J = 2.3 Hz, 1H), 8.03 (d, J = 9.8 Hz, 1H), 7.97–7.92 (m, 2H), 7.68–7.55 (m, 4H), 7.00 (d, J = 9.8 Hz, 1H)","13C-NMR (125 MHz, CDCl3) δ 165.8, 159.4, 148.7, 146.0, 139.7, 137.1, 136.5, 134.8, 134.0, 132.6, 131.8, 131.5, 129.8, 129.0, 128.8, 128.4, 126.6, 125.6, 125.6, 125.3, 124.7, 124.6, 118.1, 116.6, 116.4","500 MHz, CDCl3","9.06, 8.83, 8.74, 8.55, 8.14, 8.07, 8.03, 7.97–7.92, 7.68–7.55, 7.00","125 MHz, CDCl3","165.8, 159.4, 148.7, 146.0, 139.7, 137.1, 136.5, 134.8, 134.0, 132.6, 131.8, 131.5, 129.8, 129.0, 128.8, 128.4, 126.6, 125.6, 125.6, 125.3, 124.7, 124.6, 118.1, 116.6, 116.4"
PMC6255254," 1-((S)-1-Benzyl-2-hydroxyethyl)-1H-1,2,3-triazole-4-carboxylic acid (2-hydroxy-ethyl)-amide (32): The target compound was obtained by reacting 24 (0.55 mmol, 145 mg) with ethanol amine (1.6 mmol, 100 μL) following the procedure described above. The crude product was purified by column chromatography on silica gel using CHCl3/MeOH (9:1 v/v) as eluent. The title compound was obtained as an oil (7 mg, 4% yield). 1H-NMR (CD3OD) δ 3.18–3.36 (2H, m), 3.46–3.52 (2H, m), 3.66–3.71 (2H, m), 3.91–4.04 (2H, m), 4.64–4.69 (1H, m), 7.07–7.29 (5H, m), 8.27 (1H, s); 13C-NMR (CDCl3) δ 38.14 (-), 42.46 (-), 61.37 (-), 64.40 (-), 66.84 (+), 126.99 (+), 127.73 (+), 129.43 (+), 129.81 (+), 136.31 (q), 142.67 (q), 160.52 (q); Anal. Calc. for C14H18N4O3: C, 57.92; H, 6.25; N, 19.30. Found: C, 58.18; H, 6.24; N, 19.32. ","1-((S)-1-Benzyl-2-hydroxyethyl)-1H-1,2,3-triazole-4-carboxylic acid (2-hydroxy-ethyl)-amide",O=C(C1=CN([C@@H](CC2=CC=CC=C2)CO)N=N1)NCCO,"1H-NMR (CD3OD) δ 3.18–3.36 (2H, m), 3.46–3.52 (2H, m), 3.66–3.71 (2H, m), 3.91–4.04 (2H, m), 4.64–4.69 (1H, m), 7.07–7.29 (5H, m), 8.27 (1H, s)","13C-NMR (CDCl3) δ 38.14 (-), 42.46 (-), 61.37 (-), 64.40 (-), 66.84 (+), 126.99 (+), 127.73 (+), 129.43 (+), 129.81 (+), 136.31 (q), 142.67 (q), 160.52 (q)",CD3OD,"3.18–3.36, 3.46–3.52, 3.66–3.71, 3.91–4.04, 4.64–4.69, 7.07–7.29, 8.27",CDCl3,"38.14, 42.46, 61.37, 64.40, 66.84, 126.99, 127.73, 129.43, 129.81, 136.31, 142.67, 160.52"
