Paragraph,task_name,output
"Paragraph_2_IUPAC: 4.1. Chemicals and Reagents KSK05104 (Figure 1A) was synthesized, and its structural identity was spectroscopically determined. The NMR results are described below. (5-[4-(4-Fluorophenoxy)phenyl]methylene-3-{4-[3-(4-methylpiperazin-1-yl)propoxy]phenyl}-2-thioxo-4-thiazolidinone dihydrochloride): 1H NMR (400 MHz, DMSO-d6) 2.20–2.21 (m, 2H), 2.81 (bs, 3H), 3.34–3.78 (m, 10H), 4.13 (t, J = 6.0 Hz, 2H), 7.08–7.12 (m, 4H), 7.18–7.23 (m, 2H), 7.27–7.33 (m, 4H), 7.70 (d, J = 9.0 Hz, 2H),7.80 (s, 1H), 11.76 (bs, 2H); 13C NMR (100 MHz, DMSO-d6) 23.8, 42.5, 48.7, 50.1, 53.6, 65.6, 115.4, 117.3, 117.5, 118.4, 121.9, 122.5, 122.6, 128.2, 128.3, 130.4, 132.5, 133.4, 151.4, 158.2, 159.2, 160.1, 160.6, 167.5, 194.5. Materials related to cell culture were obtained from Life Technologies Inc. (Grand Island, NY, USA) and Fluo-4/AM was obtained from Molecular Probes, Inc. (Eugene, OR, USA) Primary antibodies were purchased from Santa Cruz Biotechnology, Inc. (Santa Cruz, CA, USA) and Cell Signaling Technology (Danvers, MA, USA). A broad caspase inhibitor, z-VAD-fmk was purchased from Calbiochem (San Diego, CA, USA) and extraction kit for mitochondria was purchased from Active Motif. All of the other reagents were purchased from Sigma Chemical co. (St. Louis, MO, USA).  4.2. Cell Culture Human colon cancer cell lines HT-29 and HCT-116, human lung epithelial cell line L132 and human colon fibroblast cell line CCD-18Co were obtained from the Korean cell line bank (KCLB, Seoul, Korea) and immortalized ovarian surface epithelial cell line IOSE-80PC was kindly provided by Dr. Auersperg (University of British Columbia, Vancouver, BC, Canada) and A. Godwin (Fox Chase Cancer Center, Philadelphia, PA, USA). Cells were cultured in RPMI 1640 supplemented with 10% heat-inactivated fetal bovine serum (FBS), penicillin (100 units/mL) and streptomycin (100 µg/mL). The cells were cultured at 37 °C in an atmosphere of 5% CO2 in the presence or absence of KSK05104.",Paragraph_2_IUPAC,5-[4-(4-Fluorophenoxy)phenyl]methylene-3-{4-[3-(4-methylpiperazin-1-yl)propoxy]phenyl}-2-thioxo-4-thiazolidinone dihydrochloride
"Paragraph_2_IUPAC: 3-Bromo-N,N-dimethylbenzothioamide (3h) [35]. 1H-NMR (CDCl3, 400 MHz): δ (ppm): 7.50–7.46 (m, 2H), 7.27–7.22 (m, 2H), 3.60 (s, 3H), 3.19 (s, 3H); 13C-NMR (CDCl3, 100 MHz): δ (ppm): 199.01, 144.98, 131.56, 129.99, 128.68, 124.30, 122.38, 44.19, 43.19; GC-MS (EI) m/z (%) 244.95 (64), 243.95 (100), 242.95 (65, M+), 241.95 (95), 200.90 (43), 198.90 (43), 120.00 (51). ",Paragraph_2_IUPAC,"3-Bromo-N,N-dimethylbenzothioamide"
"Paragraph_2_IUPAC: 1-Benzyl-4-trimethylsilanyl-1H-[1,2,3]-triazole (1a2f): Prepared from 49 mg (0.50 mmol) (trimethylsilyl)acetylene and 50 mg (0.375 mmol) benzyl azide. The product was obtained as a pale green solid (86 mg, 99 %). C12H17N3Si, M = 231.38 g∙mol-1; mp: 74-76°C; FTIR: ν 3286, 3115, 3061, 2953, 2920, 1674, 1542, 1438, 1318, 1280 and 1168 cm-1; 1H-NMR: δ 0.11 (s, 9H), 5.56 (s, 2H), 7.24-7.34 (m, 5 H), 7.26 (s, 1H) ppm; 13C-NMR: δ 0.02, 54.6, 129.2, 129.4, 130.2 and 136.1 ppm; LC-MS: ELSD pur. 96%, UV pur. 100%; Rt = 11.23 min; m/z: 232 ([M+H]+). ",Paragraph_2_IUPAC,"1-Benzyl-4-trimethylsilanyl-1H-[1,2,3]-triazole"
"Paragraph_2_IUPAC: 2-(cyclopentylamino)-5-methylthiazol-4(5H)-one (3a)—Yield: 5.39%. M.p. 208.1–213 °C. 1H-NMR (700 MHz, CDCl3, δ ppm, J Hz): 12.32 (s, 1H, N+H), 4.33 (q, 1H, C5-H, 7.7), 3.89 (s, 1H, NH), 2.04–2.16 (m, 2H, C5H9), 1.90–2.00 (m, 4H, C5H9), 1.71–1.78 (m, 2H, C5H9), 1.81 (d, 1H, CH3, 7.7). 13C-NMR (100 Hz, CDCl3, δ ppm): 171.85 (C-4), 171.65 (C-2), 59.73 (1C, C5H9), 44.83 (C-5), 32.53 (1C, C5H9) 32.48 (1C, C5H9), 23.71 (2C, C5H9), 18.06 (CH3). HR-MS m/z 199.0905 [M+ + 1] (calcd for C9H14N2OS: 199.0905). ",Paragraph_2_IUPAC,2-(cyclopentylamino)-5-methylthiazol-4(5H)-one
"Paragraph_2_IUPAC: Synthesis and characterization of (Z)-3-(4-(di-p-tolylamino)phenyl)-2-(pyridin-2-yl)acrylonitrile (o-DBCNPy). o-DBCNPy was obtained as a bright yellow solid from the starting material 4-(di-p-tolylamino)benzaldehyde and 2-(pyridin-2-yl)acetonitrile (yield: 71%). 1H NMR (400 MHz, CDCl3, δ): 8.60 (d, J = 4.4 Hz, 1H), 8.34 (s, 1H), 7.85 (d, J = 8.8 Hz, 2H), 7.77–7.69 (m, 2H), 7.23–7.20 (m, 1H), 7.13 (d, J = 8.4 Hz, 4H), 7.07 (d, J = 8.4 Hz, 4H), 6.97 (d, J = 8.8 Hz, 2H), 2.34 (s, 6H). 13C NMR (100 MHz, CDCl3, δ): 152.02, 150.96, 149.46, 144.62, 143.82, 137.24, 134.53, 131.61, 130.26, 126.10, 125.00, 122.62, 120.76, 119.23, 118.88, 105.18, 20.96. HRMS (ESI) m/z: [M + H]+ calcd for C28H23N3, 402.1965; found, 402.1961. ",Paragraph_2_IUPAC,(Z)-3-(4-(di-p-tolylamino)phenyl)-2-(pyridin-2-yl)acrylonitrile
"Paragraph_2_IUPAC: The compound ((4-Fluoro-phenyl)-{2-[(1-phenyl-9H-β-carboline-3-carbonyl)-amino]-ethylamino}-methyl)-phosphonic acid dibutyl ester, named in this study as BCP-1, was synthesized from the reaction of N-(2-aminoethyl)-1-(phenyl)-β-carboline-3-carboxamide with 4-fluorobenzaldehyde and dibutyl phosphite (Figure 13), at the Chemistry Laboratory of the Maringá State University, according to procedure described by Oliveira [54]. A suspension of the intermediate N-(2-aminoethyl)-1-(phenyl)-β-carboline-3-carboxamide (0.330 g; 1.0 mmol) was prepared in acetonitrile (50 mL) as described by Baréa [55], to which 4-fluorobenzaldehyde (1.0 mmol) and dibutylphosphite (1.5 mmol) were added. The reaction mixture was refluxed for 48 h, and then the solvent was evaporated under vacuum. The amorphous solid formed was purified by chromatographic column (silica gel 60, 0.063–0.200 mm; EtOAc: MeOH, 1:1) to yield the compound BCP-1 (60% yield, Molecular mass (MM) of 630.28 g/mol, soluble in DMSO). Compound BCP-1 was characterized with the basis on their 1H and 13C NMR data. 1H NMR (300 MHz, CDCl3) δ ppm: 8.77 (s, H-4), 8.16 (d, J = 7.8 Hz, H-5), 7.36 (m, H-6), 7.20–7.49 (m, H-7, H-8), 9.21 (s, 9-NH), 8.01 (d, J = 7.5 Hz, H-2′/6′), 7.49–7.62 (m, H-3′/5′, H-4′), 9.08 (t, H = 6.0 Hz, NH-C=O), 7.49–7.62 (m, H-2′′/H-6′′), 6.95 (t, J = 8.8 Hz, H-3′′/5′′), 4.36 (d, JHP = 18.0 Hz, H-CP), 3.62 (m, CH2-NHC=O), 3.10 (m, -CH2NH), 3.75–4.10 (m, -CH2O), 1.27–1.72 (m, OCH2CH2CH2-), 0.63–0.96 (m, CH3). 13C NMR (75 MHz, CDCl3) δ ppm: 141.1 (C-1), 140.0 (C-3), 113.7 (C-4), 130.7 (C-4a), 122.2 (C-4b), 122.3 (C-5), 121.1 (C-6), 129.4 (C-7), 112.2 (C-8), 141.2 (C-8a), 134.8 (C-9a), 137.9 (C-1′), 122.3 (C-2′/6′), 129.3 (C-3′/5′), 128.5 (C-4′), 134.9 (C-1′′), 130.1 (C-2′′/6′′), 131.3 (C-3′′/5′′), 160.0 (C-4′′), 166.7 (C=O), 37.9 (CH2-NHC=O), 47.5 (-CH2NH), 58.7 (d, 1JCP = 151.5 Hz, H-CP), 65.7, 65.8 (d, 2JCP = 7.5 Hz, -CH2O), 32.5, 32.6 (OCH2CH2-), 18.7, 18.9-(OCH2CH2CH2-), 13.7, 13.8 (CH3).  4.3. Cell Lines and Cell Culture ",Paragraph_2_IUPAC,((4-Fluoro-phenyl)-{2-[(1-phenyl-9H-β-carboline-3-carbonyl)-amino]-ethylamino}-methyl)-phosphonic acid dibutyl ester
"Paragraph_2_IUPAC: Ethyl 2‐(5‐methoxypyridin‐2‐yl)acetate (37): nBuLi (18.2 mL, 2.5 M solution in hexane, 45.5 mmol, 3.5 equiv) was added dropwise to a stirred solution of diisopropylamine (6.6 mL, 46.8 mol, 3.6 equiv) in 20 ml anhydrous THF at −78 °C under argon. The resulting solution was slowly warmed to room temperature and was added dropwise over 1 h to a stirred solution of 5‐methoxy‐2‐methylpyridine (1.6 g, 26.0 mmol) and anhydrous diethylcarbonate (3.2 ml, 26.0 mmol, 2.0 equiv) in 26 ml anhydrous THF at −78 °C. After 2 h of reaction, the solution was slowly warmed to room temperature and a saturated solution of NH4Cl was added. The resultant mixture was extracted with EtOAc (3x), and the combined organic layers were dried over MgSO4, filtered, and concentrated under reduced pressure. The residue was purified by flash column chromatography on silica gel (cyclohexane/EtOAc=6 : 4 v/v) to afford 37 (807 mg, 4.2 mmol, 32 %) as a light‐yellow oil. 1H NMR (CDCl3, 300 MHz): δ [ppm]=8.25 (dd, J=2.8, 0.9 Hz, 1H), 7.28–7.20 (m, 2H), 4.18 (q, J=7.1 Hz, 2H), 3.86 (s, 3H), 3.82 (s, 2H), 1.26 (t, J=7.1 Hz, 3H). 13C NMR (CDCl3, 75 MHz): δ [ppm]=170.91, 154.88, 146.23, 136.13, 124.52, 122.22, 61.17, 55.83, 42.59, 14.28. HRMS: m/z=196.0967 (C10H14NO3 (M+H)+, calcd.: 196.0968). ",Paragraph_2_IUPAC,Ethyl 2-(5-methoxypyridin-2-yl)acetate
"Paragraph_2_IUPAC: 3.2.1. 4-(2-((2-((4-Chlorobenzyl)thio)Pyrimidin-4-yl)oxy)Ethoxy)-2H-Chromen-2-One (PC-09) (5a) White solid; MP: 128–130 °C; (153 mg) 88% yield; 1H NMR (400 MHz, CDCl3): δ 8.27 (d, J = 5.6 Hz, 1H), 7.75 (dd, J = 8.0, 1.2 Hz, 1H), 7.61–7.47 (m, 1H), 7.36 (d, J = 8.4 Hz, 2H), 7.31 (d, J = 8.4 Hz, 1H), 7.32–7.16 (m, 3H), 6.46 (d, J = 5.6 Hz, 1H), 5.69 (s, 1H), 4.79 (t, J = 4.4 Hz, 2H), 4.41 (t, J = 4.4 Hz, 2H), 4.36 (s, 2H); 13C NMR (100 MHz, CDCl3): δ 171.0, 168.3, 165.4, 162.7, 157.8, 153.5, 136.3, 133.1, 132.7, 130.3 (×2), 128.8 (×2), 124.1, 123.2, 116.9, 115.5, 104.4, 91.0, 67.3, 63.6, 34.7; LCMS (ESI): m/z calculated for C22H17ClN2O4S: 440.8994, found = 441.0851 [M + H]+ [35Cl], 443.0818 [M + 2H]+ [37Cl]. ",Paragraph_2_IUPAC,4-(2-((2-((4-Chlorobenzyl)thio)Pyrimidin-4-yl)oxy)Ethoxy)-2H-Chromen-2-One
"Paragraph_2_IUPAC: General procedure for the synthesis of ammonium chloride of aminopropylamino neocryptolepine, APAN (4), was followed. Under the stirring condition, an excess amount of 1.0 M HCl was added to a solution of the free amine of neocryptolepine 3 dissolved in 4 mL methanol till the formation of yellowish green precipitate 4, followed by filtration and drying. N1-(5-methyl-5H-indolo [2,3-b]quinolin-11-yl)propane-1,3-diaminehydrochloride (4), a yellowish green solid with yield (0.63 g, 70%), and results of FT-IR (KBr) cm−1 are: 3425(NH), 3211 (NH2), 3051 (CHAr), 2964 (CH), 1595(C=CAr), and 1219(C-C). 1H NMR (CDCl3, 400 MHz, δ ppm) results are: 1.90(m, 2H, CH2); 2.48 (t, 2H, CH2, J = 8 Hz); 3.97 (br.m, 2H, CH2, J = 8 Hz); 4.26 (s, 3H, N-CH3); and 7.36–7.93 (m, 8H, CHAr). 13C NMR (CDCl3, 101 MHz, δ ppm) results are: 33.34, 37.58, 52.45, 55.01, 102.25, 110.81, 115.20, 115.53, 120.09, 121.12, 121.63, 122.32, 122.74, 124.05, 124.19, 124.67, 124.90, 125.74, 131.15, 134.74, 137.06, 139.18, and 146.89.  2.2. Modeling Study ",Paragraph_2_IUPAC,"N1-(5-methyl-5H-indolo[2,3-b]quinolin-11-yl)propane-1,3-diaminehydrochloride"
"Paragraph_2_IUPAC: 3.3.1. Ethyl 2,3,5,6-Tetrafluoro-4-[2-{4-(7,7,8,8,9,9,10,10,10-nonafluorodecyloxy)phenyl}ethyn-1-yl]benzoate (2a) Yield: 56% (white solid), m.p. = 71 °C determined by DSC; 1H-NMR (CDCl3): δ 1.41 (t, J = 6.8 Hz, 3H), 1.46–1.53 (m, 4H), 1.66 (quin, J = 7.6 Hz, 2H), 1.83 (quin, J = 7.6 Hz, 2H), 2.00–2.16 (m, 2H), 4.00 (t, J = 6.4 Hz, 2H), 4.45 (q, J = 7.2 Hz, 2H), 6.90 (d, J = 8.8 Hz, 2H), 7.53 (d, J = 8.8 Hz, 2H); 13C-NMR (CDCl3): δ 13.9, 20.0 (t, J = 2.9 Hz), 25.7, 28.8, 28.9, 30.7 (t, J = 22.7 Hz), 62.7, 67.8, 72.9 (t, J = 3.7 Hz), 104.4 (t, J = 3.6 Hz), 105–120 (m, 4C for C4F9 moiety), 107.9 (t, J = 17.6 Hz), 112.0 (t, J = 16.1 Hz), 113.1, 114.6, 133.7, 144.5 (ddt, J = 255.2, 14.7, 5.1 Hz), 146.5 (ddt, J = 253.8, 13.9, 3.7 Hz), 159.3, 160.5; 19F-NMR (CDCl3, C6F6): δ −82.3 (t, J = 9.9 Hz, 3F), −115.82 to −116.03 (m, 2F), −125.70 to −125.88 (m, 2F), −127.28 to −127.46 (m, 2F), −137.44 to −137.59 (m, 2F), −141.45 to −141.62 (m, 2F); IR (KBr) ν 2948, 2223, 1730, 1476, 1334, 1205, 1132, 984, 837 cm−1; HRMS (FAB) Calcd for (M+) C27H21F13O3: 640.1283, observed: 640.1275. ",Paragraph_2_IUPAC,"Ethyl 2,3,5,6-Tetrafluoro-4-[2-{4-(7,7,8,8,9,9,10,10,10-nonafluorodecyloxy)phenyl}ethyn-1-yl]benzoate"
"Paragraph_2_IUPAC: Synthetic procedure. To a solution of β-ketoester (1 eq, 1 mmol) in AcOH (5 mL) were added sodium acetate (0.5 eq) and hydrazine hydrochloride (1 eq). The reaction mixture was stirred for 48 h at room temperature. After reaction, the solvent was evaporated under reduced pressure. The residue was extracted with ethyl acetate (10 mL), washed with brine (10 mL). The organic layer was dried over MgSO4 and evaporated under reduced pressure.1-(2,4-Dichlorophenyl)-3-(2-methoxyphenyl)-1H-pyrazol-5(4H)-one (3): The oil obtained was purified by chromatography on silica gel with cyclohexane/ethyl acetate (7:3) as eluent and recrystallized with ethanol. White solid. Yield: 51%. mp: 188 °C. Rf (cyclohexane/ethyl acetate 1:1): 0.6. 1H NMR (DMSO): 3.86 (s, 3H); 6.02 (s, 1H); 6.95 (t, 1H, J = 7.4 Hz,); 7.08 (d, 1H, J = 8.2 Hz); 7.29 (t, 1H, J = 7.2 Hz); 7.56 (d, 2H, J = 0.8 Hz); 7.81 (dd, 1H, J = 7.9 Hz, J’ = 1.4 Hz); 7.84 (s, 1H); 11,35 (s, 1H). LC-MS (ESI+) m/z 335.0 (MH+); tr = 2.92 min. 13C NMR (DMSO) δ 157, 154, 148, 135, 134, 133, 132, 130, 129, 128, 127, 122, 121, 112, 88, 56. ",Paragraph_2_IUPAC,"1-(2,4-Dichlorophenyl)-3-(2-methoxyphenyl)-1H-pyrazol-5(4H)-one"
"Paragraph_2_IUPAC: 4.1.4. 26,27-Dihidroxy-3,6,9,12,15-pentaazatricyclo[20.3.1.1(17,21)]eicosaepta-1(26),17,19,21(27),22,24-hexaenepentahidrochloride (L2·5HCl)  L2·5HCl was obtained following the same procedure used for L1·4HCl (5 (1.5 g, 1.2 mmol); L2·5HCl (490 mg white solid, 68%)). Anal. Calcd. for C22H38N5O2Cl5: C 45.41; H 6.58; N 12.04. Found: C 45.4; H 6.5; N 12.1. MS m/z (ESI): 400.5 (M + H+). 1H NMR (D2O, pH 2, 25 °C): δ = 3.33–3.42 (m, 8H), 3.45–3.53 (m, 8H), 4.37 (s, 4H), 7.11 (t, J = 7.7 Hz, 2H), 7.34 (dd, J = 1.7, 7.6 Hz, 2H), 7.41 (dd, J = 1.5, 7.6 Hz, 2H) ppm. 13C NMR: δ = 42.4, 43.7, 44.2, 44.6, 47.3, 118.6, 122.0, 125.1, 132.4, 133.7, 152.4 ppm.  4.2. Potentiometric Measurements ",Paragraph_2_IUPAC,"26,27-Dihidroxy-3,6,9,12,15-pentaazatricyclo[20.3.1.1(17,21)]eicosaepta-1(26),17,19,21(27),22,24-hexaenepentahidrochloride"
"Paragraph_2_IUPAC: Description of (1E)-1-(1-(7-Hydroxy-2-oxo-2H-chromen-3-yl)ethylidene)semicarbazide (FN-17) Yield: 60%, yellow-green amorphous powder; RT: 3.16 min; Purity: 99.9%; mp: 226–229 °C; 1H NMR (400 MHz, DMSO-d6, ppm): δ 2.10 (s, 3H, CH3); 6.50 (s, 2H, NH2); 6.72 (d, J = 2.2 Hz, 1H); 6.81 (dd, J = 8.7 and 2.2 Hz, 1H); 7.58 (d, J = 8.5 Hz, 1H); 8.23 (s, 1H); 9.43 (s, 1H, NH); 13C NMR (100 MHz, DMSO-d6, ppm): δ 15.89 (CH3); 102.18 (CH); 111.95 (C); 114.01 (CH); 122.20 (C); 130.84 (CH); 142.10 (CH); 143.05 (C); 155.74 (C−O); 157.61 (C=N); 160.17 (C=O); 162.00 (C=O). ATR-FTIR (υ/cm−1): 3149 δ(O−H), 3514 and 3402 v(N−H), 1687 v(C=O), 1622 v(C=Cene), 812 δ(C=Cene); CG RT: 16.1 min; C12H11N3O4: 261.07 g/mol; MS: m/z 218 [M+−43, (CH2NO•)]. ",Paragraph_2_IUPAC,(1E)-1-(1-(7-Hydroxy-2-oxo-2H-chromen-3-yl)ethylidene)semicarbazide
"Paragraph_2_IUPAC: Synthesis of 4,5-dihydro-6,6-dimethyl-6H-2-pyran[b-4,3]naphth[1,2-d]imidazole (IM1) The reaction was heated to 70 °C for 4.0 h. Compound IM1 was obtained as a yellow crystalline solid (131 mg, 0.519 mmol, yield: 52.0%), mp: 255–259 °C. 1H NMR (400 MHz, DMSO-d6) δ [ppm]: 8.30 (d, J = 8.0 Hz, 1H), 8.17 (s, 1H), 8.12 (d, 1H), 7.54 (t, 1H), 7.42 (t, 1H), 2.98 (t, 2H), 1.94 (t, 2H), 1.40 (s, 6H). 13C NMR (100 MHz, DMSO-d6) δ [ppm]: 143.9, 132.9, 138.4, 127.7, 125.7, 124.1, 123.3, 122.7, 122.1, 121.0, 104.4, 74.2, 31.5, 26.5, 18.5. IR (KBr) ʋmax/cm−1: 3435, 3088, 2971, 2925, 2841, 1608, 1538, 1484, 1453, 1362, 1252, 1164, 1122, 1054, 947, and 770, Figure S1. ",Paragraph_2_IUPAC,"4,5-dihydro-6,6-dimethyl-6H-2-pyran[b-4,3]naphth[1,2-d]imidazole"
"Paragraph_2_IUPAC: 3.1.2. Methyl 4-(dipropylsulfamoyl)benzoate (MPE) Colorless solid; M.P.: 65–66 °C; yield: 87%; 1HNMR (300MHz, Chloroform-D) ppm: 8.16 (m, 2H), 7.88 (m, 2H), 3.97 (s, 3H), 3.11 (m, 4H), 1.54 (m, 4H), and 0.88 (t, J = 15 Hz, 6H); 13C NMR (75 MHz, Chloroform-D) ppm: 165.76, 144.27, 133.41, 130.22, 127.00, 52.61, 49.89, 21.91, and 11.15; FT-IR (cm−1): 3100, 3051 (C-H, Aromatic), 2935, 2873(C-H, Aliphatic), 1726 (Carbonyl), 1341(asym), and 1156(sym)(O=S=O). ",Paragraph_2_IUPAC,Methyl 4-(dipropylsulfamoyl)benzoate
"Paragraph_2_IUPAC: (E)-2-(2-(7-(Diethylamino)-2-oxo-2H-chromen-3-yl)vinyl)-1-methyl-7-(4-methylpiperazin-1-yl)-1,8-naphthyridin-1-ium iodide (QUCO-1). Following the mentioned method, the compound QUCO-1 was obtained as a purple solid (0.15 g, 45%). 1H NMR (400 MHz, DMSO-d6) δ 8.58 (d, J = 8.5 Hz, 1H), 8.38 (s, 1H), 8.29 (d, J = 9.1 Hz, 1H), 8.03 (d, J = 8.6 Hz, 1H), 7.97 (s, 1H), 7.84 (d, J = 15.7 Hz, 1H), 7.58 (d, J = 9.4 Hz, 2H), 6.83 (d, J = 9.2 Hz, 1H), 6.65 (s, 1H), 4.30 (s, 3H), 3.93 (s, 4H), 3.59–3.45 (m, 4H), 3.34 (s, 3H), 2.27 (s, 4H), 1.16 (t, J = 6.9 Hz, 6H). 13C NMR (126 MHz, DMSO-d6) δ 160.21 (s), 159.11 (s), 156.95 (s), 154.78 (s), 152.75 (s), 149.55 (s), 146.66 (s), 141.89 (s), 139.97 (s), 139.31 (s), 131.47 (s), 118.50 (s), 117.47 (s), 115.29 (s), 113.84 (s), 112.76 (s), 110.73 (s), 108.93 (s), 96.73 (s), 54.73 (s), 45.90 (s), 44.92 (s), 35.68 (s), 12.90 (s). Purity: 95.673% by HPLC. HRMS (ESI): calcd for (M − I)+ (C29H33N5O2+) 484.2707: found 484.2680.  4.2. Cell Culture ",Paragraph_2_IUPAC,"(E)-2-(2-(7-(Diethylamino)-2-oxo-2H-chromen-3-yl)vinyl)-1-methyl-7-(4-methylpiperazin-1-yl)-1,8-naphthyridin-1-ium iodide"
"Paragraph_2_IUPAC: Under stirring at room temperature, PCC (1.46 g, 6.8 mmol) was dissolved in 45 mL of dichloromethane, and a solution of compound 4 (1.00 g, 4.5 mmol) in dichloromethane (40 mL) was added dropwise to it. After 4 h of reaction, the mixture was washed with 10% hydrochloric acid (30 mL × 2) and extracted with ethyl acetate (50 mL × 3). The organic layer was washed with brine (50 mL), water (50 mL × 2), then dried over anhydrous Na2SO4, filtered by suction, and concentrated in vacuo. The residue was purified by flash chromatography on silica gel using petroleum ether and ethyl acetate (4:1, v/v) as eluent to obtain the target compound 5 as a white solid with 81% yield, mp. 81–83 °C; 1H NMR (400 MHz, CDCl3) δ 10.14 (s, 1H), 8.49 (dd, J = 7.9, 1.7 Hz, 1H), 8.22 (s, 1H), 7.63–7.44 (m, 1H), 7.11 (ddd, J = 22.3, 14.6, 4.7 Hz, 2H), 4.06 (s, 3H). 13C NMR (100 MHz, CDCl3) δ 185.4, 163.7, 156.6, 153.7, 131.7, 128.8, 128.0, 121.3, 111.4, 55.6. ",Paragraph_2_IUPAC,compound 5
"Paragraph_2_IUPAC: 3-{3-[4-(3H-Spiro[isobenzofuran-1,4′-piperidin]-1′-yl)butyl]-1H-indol-1-yl}propan-1-amine (11) A solution of 10 (170 mg, 0.40 mmol, 1 equiv) in anhydrous THF (10 mL) was added with a solution of 2 M BH3·DMS (1 mL, 2.0 mmol, 5 equiv) while being kept under a stream of N2 and cooled in an ice bath. After the addition, the mixture was refluxed for 3 h. After the mixture had cooled, MeOH (10 mL) and 3 N HCl were added, and the mixture was refluxed for 1 h. Then, the mixture was basified with 3 N NaOH, and the aqueous layer was extracted with CH2Cl2 (3 × 10 mL). The collected organic layers were dried (Na2SO4) and evaporated under reduced pressure to afford a crude oil as a dense yellow oil that was purified by column chromatography (1:10) with CH2Cl2/MeOH (from 98:2 to 80:20) as the eluent to afford the title compound as a pale-yellow oil (112 mg, 67% yield). GC-MS m/z: 417 (M+, 6.8), 202 (100). LC-MS (ESI+) m/z: 418 [M + H]+, 440 [M + Na]+, 456 [M + K]+ LC-MS-MS 418: 418 (15.57), 186 (100). LC-MS-MS 440: 440 (100), 186 (9.69). HRMS (ESI+) calcd for C27H36N3O [M + H]+, 418.2853; found, 418.2714. 1H NMR (500 MHz, CDCl3): δ 1.52–1.86 (m, 8H), 1.87–2.08 (m, 4H), 2.33–2.53 (m, 4H), 2.68 (t, 2H, J = 6.8 Hz), 2.80 (t, 2H, J = 7.4 Hz), 2.88 (d, 2H, J = 5.9 Hz), 4.14 (t, 2H, J = 6.8 Hz), 5.07 (s, 2H), 6.89 (s, 1H), 7.03–7.12 (m, 1H), 7.12–7.22 (m, 3H), 7.22–7.29 (m, 2H), 7.32 (d, 1H, J = 8.2 Hz), 7.61 (d, 1H, J = 7.7 Hz). 13C NMR (75 MHz, CDCl3): δ 25.01, 28.33, 31.17, 33.28, 35.95, 41.01, 46.05, 50.05, 58.55, 71.33, 82.40, 109.26, 114.85, 116.98, 118.43, 121.01, 121.05, 121.27, 125.05, 127.45, 127.72, 127.92, 136.35, 138.80, 143.38. ",Paragraph_2_IUPAC,"3-{3-[4-(3H-Spiro[isobenzofuran-1,4′-piperidin]-1′-yl)butyl]-1H-indol-1-yl}propan-1-amine"
"Paragraph_2_IUPAC: 4.3.9. Diisopropyl 2,6-Dimethyl-4-(4-(methylsulfonamido)phenyl)-1,4-dihydropyridine-3,5-dicarboxylate (4i) Yield: 60%. 1H NMR (400 MHz, DMSOd6): δ 9.52 (s, 1H, NH), 8.72 (s, 1H, NH), 7.1 (d, J = 8.6 Hz, 2H), 7.04 (d, J = 8.6Hz, 2H), 4.82 (m,2H), 4.78 (s,1H), 2.91 (s,3H), 2.24 (s,6H), 1.21–1.15 (d, J = 6.2 Hz, 6H), 1.05 (d, J = 6.2 Hz, 6H). 13C NMR (100 MHz, DMSOd6): δ 166.94, 145.49, 144.76, 143.76, 136.44, 128.83, 120.31, 102.53, 66.51, 38.93, 22.34, 22.08, 18.69. Anal. Calcd. for C22H30N2O6S: C, 58.65; H, 6.71; N, 6.22. Found: C, 58.62; H, 6.70; N, 6.24.  4.4. Biological Evaluation ",Paragraph_2_IUPAC,"Diisopropyl 2,6-Dimethyl-4-(4-(methylsulfonamido)phenyl)-1,4-dihydropyridine-3,5-dicarboxylate"
